pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Stoich
-5.00000000000004 3.63483497398301 -3.83173128040722 -7.08020011286629 -2.96244445371557 -6.95317248687955 -9.94939805041148 -3.29383347321365 -7.49076980183919 -12.4691208754775 -18.1412953405906 -24.3173691372099 -8.53821394272462 -15.7152915234131 -7.25675516573345 -38.4362177920572 -37.4639288466026 -37.48376779322 -33.71507616365 -37.6283398575787 -3.35362111833224 
-4.80000000000004 3.61521105931497 -3.88118137388205 -7.03075001939147 -2.96354426676596 -7.00372239340476 -10.0493980504115 -3.29163384711259 -7.4391200822633 -12.3680210624268 -17.990745434065 -24.1173691372095 -8.53711412967423 -15.6647416168878 -7.15675516573341 -38.4384174181583 -37.5155785661785 -37.5848676062707 -33.8656260701756 -37.828339857579 -3.40328730870691 
-4.60000000000004 3.59556342838623 -3.93069122970949 -6.98124016356403 -2.96452455511111 -7.05421253757735 -10.1493980504116 -3.28967327042256 -7.38764964974584 -12.2670407740819 -17.8402552898927 -23.9173691372097 -8.53613384132908 -15.6142514727152 -7.05675516573337 -38.4403779948483 -37.567048998696 -37.6858478946156 -34.0161162143479 -38.0283398575788 -3.45309192458488 
-4.40000000000004 3.57589465296733 -3.9802543673124 -6.93167702596112 -2.96539827990518 -7.10464939997434 -10.2493980504115 -3.28792582083442 -7.33633906255478 -12.1661670492879 -17.6898184274958 -23.7173691372099 -8.53526011653501 -15.5638146103183 -6.95675516573348 -38.4421254444365 -37.618359585887 -37.7867216194096 -34.1665530767448 -38.2283398575786 -3.50305724873208 
-4.20000000000004 3.5562070269003 -4.02986500646266 -6.88206638681086 -2.96617700160471 -7.15503876082412 -10.3493980504115 -3.28636837743508 -7.28517098000518 -12.065388327588 -17.5394290666457 -23.5173691372096 -8.53448139483548 -15.5134252494685 -6.85675516573344 -38.4436828878358 -37.6695276684366 -37.8875003411094 -34.3169424375949 -38.428339857579 -3.55321735512018 
-4.00000000000004 3.53650259581336 -4.07951799240352 -6.83241340086999 -2.96687102972301 -7.20538577488329 -10.4493980504115 -3.28498032119877 -7.23412993782801 -11.96469429947 -17.3890820525868 -23.3173691372098 -8.53378736671718 -15.4630782354093 -6.7567551657334 -38.4450709440721 -37.7205687106138 -37.9881943692275 -34.4672894516538 -38.6283398575787 -3.60362249783159 
-3.80000000000004 3.51678318375088 -4.12920872874503 -6.78272266452848 -2.96748955704003 -7.25569503854182 -10.5493980504116 -3.28374326656501 -7.18320214685274 -11.8640757721532 -17.2387727889285 -23.11736913721 -8.53316883940016 -15.4127689717508 -6.65675516573337 -38.4463079987059 -37.7714965015891 -38.0888128965442 -34.6175987153121 -38.8283398575785 -3.65434538846053 
-3.60000000000004 3.49705041685192 -4.17893311779669 -6.73299827547682 -2.96804077893661 -7.30597064949005 -10.6493980504115 -3.28264082277129 -7.13237531400736 -11.7635245502562 -17.0884971779798 -22.9173691372096 -8.53261761750358 -15.3624933608026 -6.55675516573347 -38.4474104424996 -37.8223233344344 -38.1893641184413 -34.7678743262608 -39.0283398575789 -3.70549013930754 
-3.40000000000004 3.47730574476518 -4.2286875066042 -6.68324388666932 -2.96853200132163 -7.35621626068258 -10.7493980504115 -3.28165837800152 -7.08163848043008 -11.6630333278714 -16.9382515667875 -22.7173691372099 -8.53212639511856 -15.31224774961 -6.45675516573344 -38.4483928872694 -37.8730601680117 -38.2898553408261 -34.9181199374531 -39.2283398575787 -3.75720532951993 
-3.20000000000004 3.45755045966725 -4.2784686390255 -6.63346275424802 -2.96896973647907 -7.40643512826132 -10.8493980504115 -3.28078290768693 -7.03098187769419 -11.5625955927142 -16.788032699209 -22.5173691372101 -8.53168865996112 -15.2620288820313 -6.3567551657334 -38.449268357584 -37.9237167707476 -38.3902930759833 -35.0683388050315 -39.4283398575785 -3.8097030747054 
-3.00000000000004 3.4377857131949 -4.32827361306341 -6.58365778021011 -2.96935978840314 -7.45663015422331 -10.9493980504114 -3.28000280383822 -6.98039679980757 -11.4622055407897 -16.6378376732466 -22.3173691372097 -8.53129860803705 -15.2118338560693 -6.2567551657335 -38.4500484614327 -37.9743018486342 -38.4906831279078 -35.218533830994 -39.6283398575788 -3.86328734212872 
-2.80000000000004 3.41801253173508 -4.37809984233636 -6.53383155093716 -2.96970732985728 -7.50680392495039 -11.0493980504115 -3.27930772093023 -6.92987548762663 -11.3618579993358 -16.4876639025198 -22.1173691372099 -8.53095106658291 -15.1616600853422 -6.15675516573347 -38.4507435443407 -38.0248231608152 -38.5910306693617 -35.3687076017208 -39.8283398575786 -3.91839707371828 
-2.60000000000004 3.39823182991749 -4.42794502207869 -6.48398637119482 -2.97001697037265 -7.55695874520809 -11.1493980504115 -3.27868843989978 -6.87941102685385 -11.2615483588207 -16.3375090822623 -21.9173691372101 -8.53064142606754 -15.1115052650845 -6.05675516573343 -38.4513628253711 -38.075287621588 -38.6913403098768 -35.5188624219783 -40.0283398575784 -3.97567340151875 
-2.40000000000004 3.37844442268688 -4.47780709871989 -6.43412429455363 -2.9702928170903 -7.60709666856694 -11.2493980504115 -3.27813674646418 -6.82899725677706 -11.1612725121027 -16.1873711589031 -21.7173691372098 -8.53036557934989 -15.0613673417257 -5.95675516573339 -38.4519145188067 -38.1257013916647 -38.7916161565948 -35.6690003453375 -40.2283398575788 -4.03606862638662 
-2.20000000000004 3.35865103613251 -4.52768424259531 -6.38424715067821 -2.97053852933935 -7.65721952469141 -11.3493980504114 -3.27764532196609 -6.77862868840355 -11.0610267998538 -16.0372483027788 -21.51736913721 -8.53011986710084 -15.0112444856012 -5.8567551657335 -38.4524059433048 -38.1760699600383 -38.8918618688437 -35.8191232014618 -40.4283398575786 -4.10103187441588 
-2.00000000000004 3.33885231698623 -4.57757482401224 -6.33435656926128 -2.97075736650552 -7.70732894327451 -11.4493980504115 -3.27720764763404 -6.72830043265456 -10.9608079626878 -15.8871388841959 -21.3173691372102 -8.52990102993467 -14.9611350670181 -5.75675516573346 -38.4528436176369 -38.2263982157872 -38.9920807060096 -35.9692326200447 -40.6283398575783 -4.17284637859927 
-1.80000000000004 3.31904884134383 -4.62747739127308 -6.28445400200044 -2.97095223198388 -7.75742637601371 -11.5493980504115 -3.27681791667703 -6.67800813443671 -10.8606130972091 -15.7370414514564 -21.1173691372098 -8.52970616445631 -14.9110376342789 -5.65675516573342 -38.4532333485939 -38.2766905140051 -39.0922755714883 -36.1193300527842 -40.8283398575787 -4.25529897797552 
-1.60000000000004 3.29924112221015 -4.67739065166238 -6.23454074161114 -2.97112571120533 -7.80751311562446 -11.6493980504115 -3.27647095823385 -6.62774791560424 -10.7604396179874 -15.5869547118453 -20.9173691372095 -8.52953268523486 -14.8609508946681 -5.55675516573339 -38.4535803070371 -38.3269507328376 -39.1924490507101 -36.2694167923953 -41.0283398575791 -4.35517705492945 
-1.40000000000004 3.27942961626759 -4.72731345439102 -6.18461793888249 -2.97128010574792 -7.8575903128957 -11.7493980504114 -3.27616216914923 -6.57751632379096 -10.6602852234455 -15.4368775145748 -20.7173691372103 -8.52937829069227 -14.8108736973969 -5.45675516573349 -38.4538890961217 -38.3771823246508 -39.292603445252 -36.4194939896658 -41.2283398575783 -4.48625570696 
-1.20000000000004 3.25961472997878 -4.77724477521815 -6.13468661805536 -2.9714174640937 -7.90765899206861 -11.8493980504115 -3.27588745245739 -6.52731028627199 -10.5601478650994 -15.2868088354015 -20.5173691372099 -8.52924093234649 -14.760805018224 -5.35675516573346 -38.4541638128135 -38.4273883621698 -39.3927408035981 -36.5695626688391 -41.4283398575786 -4.68342037754214 
-1.00000000000004 3.2397968249792 -4.82718370286241 -6.08474769041111 -2.97153960880524 -7.95772006442439 -11.9493980504115 -3.27564316303403 -6.47712706920439 -10.4600257203875 -15.1367477630454 -20.3173691372095 -8.52911878763496 -14.7107439458682 -5.25675516573342 -38.4544081022369 -38.4775715792374 -39.49286294831 -36.7196237411952 -41.628339857579 -5.0951498055703 
-0.800000000000041 3.21997622282615 -4.87712942703494 -6.03480196623858 -2.9716481604602 -8.0077743402519 -12.0493980504115 -3.27542605972439 -6.42696424172221 -10.3599171687328 -14.9866934872182 -20.1173691372097 -8.52901023597999 -14.6606896700407 -5.15675516573338 -38.4546252055465 -38.5277344067196 -39.5929714999647 -36.8696780170224 -41.8283398575788 -5.22972664244977 
-0.600000000000041 3.20015320934835 -4.92708122747902 -5.9848501657945 -2.97174455957194 -8.05782253980771 -12.1493980504114 -3.27523326150091 -6.37681964305466 -10.2598207696212 -14.8366452876625 -19.91736913721 -8.52891383686825 -14.6106414704849 -5.05675516573349 -38.45481800377 -38.5778790053872 -39.6930678990763 -37.0197262165781 -42.0283398575786 -4.66606496158037 
-0.400000000000041 3.18032803828537 -4.97703846479902 -5.9348929284745 -2.97183008493198 -8.10786530248775 -12.2493980504115 -3.27506221078054 -6.32669135501429 -10.1597352442608 -14.6866025249821 -19.7173691372096 -8.52882831150821 -14.5605987078049 -4.95675516573345 -38.4549890544904 -38.6280072934275 -39.7931534244367 -37.1697689792585 -42.2283398575789 -4.4016929725345 
-0.200000000000041 3.16050093486046 -5.02700057145723 -5.88493082181629 -2.97190587161559 -8.15790319582957 -12.3493980504115 -3.27491063741361 -6.27657767498914 -10.0596594575774 -14.5365646316405 -19.5173691372098 -8.5287525248246 -14.510560814463 -4.85675516573341 -38.4551406278573 -38.6781209734527 -39.89322921112 -37.3198068726001 -42.4283398575787 -4.21521526432413 
-4.1133763062362e-14 3.14067209857676 -5.07696704472787 -5.83496434854565 -2.97197292507436 -8.20793672255898 -12.4493980504116 -3.27477653049636 -6.22647709480126 -9.95959240411891 -14.3865311049114 -19.31736913721 -8.52868547136583 -14.4605272877336 -4.75675516573338 -38.4552747347745 -38.7282215536406 -39.9932962645786 -37.4698403993292 -42.6283398575785 -4.06374974627141
