pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Stoich
-4.60000000000004 1.45604453086853 -13.573653780035 -9.00614774685986 -27.116938064535 -35.278479391624 -47.2614885432735 -9.60818386589354 -15.8976390090702 -23.0315259373103 -33.8662361415621 -50.6568767479132 -19.315269374809 -16.3526937633612 -13.8351668594417 -65.5206871890431 -70.1187998788314 -80.9033546944292 -94.2954884857803 -109.225139934654 -8.52898949761231 
-4.40000000000004 1.4508855342865 -13.6136540893174 -8.96614743757739 -27.1369374459701 -35.3384790823416 -47.3614885432735 -9.56818510303276 -15.817639936927 -22.9115265558846 -33.7062364508539 -50.4568767479226 -19.2952699933738 -16.2926940726436 -13.7351668594416 -65.5606859519142 -70.1987989509849 -81.0233540758652 -94.4554881764988 -109.425139934655 -8.48898881490625 
-4.20000000000004 1.44572653770447 -13.6536543985999 -8.92614712829492 -27.1569368274052 -35.3984787730592 -47.4614885432736 -9.52818634017473 -15.7376408647865 -22.7915271744617 -33.5462367601485 -50.2568767479347 -19.2752706119387 -16.232694381926 -13.6351668594416 -65.6006847147836 -70.2787980231368 -81.1433534572995 -94.6154878672156 -109.625139934655 -8.44898776377955 
-4.00000000000004 1.44056754112244 -13.6936547078824 -8.88614681901245 -27.1769362088403 -35.4584784637768 -47.5614885432736 -9.48818757731782 -15.6576417926471 -22.6715277930398 -33.3862370694442 -50.0568767479479 -19.2552712305036 -16.1726946912084 -13.5351668594415 -65.6406834776529 -70.3587970952886 -81.2633528387338 -94.7754875579323 -109.825139934654 -8.40898654358668 
-3.80000000000004 1.43540854454041 -13.7336550171648 -8.84614650972999 -27.1969355902754 -35.5184781544943 -47.6614885432736 -9.44818881446032 -15.5776427205071 -22.5515284116174 -33.2262373787393 -49.8568767479605 -19.2352718490685 -16.1126950004908 -13.4351668594415 -65.680682240524 -70.4387961674421 -81.3833522201698 -94.9354872486508 -110.025139934655 -8.36898485629079 
-3.60000000000004 1.43024954795837 -13.7736553264473 -8.80614620044752 -27.2169349717105 -35.5784778452119 -47.7614885432737 -9.40819005160415 -15.4976436483685 -22.4315290301963 -33.0662376880357 -49.6568767479745 -19.2152724676334 -16.0526953097733 -13.3351668594414 -65.7206810033952 -70.5187952395957 -81.5033516016059 -95.0954869393693 -110.225139934656 -8.32898271640617 
-3.40000000000004 1.42509055137634 -13.8136556357298 -8.76614589116505 -27.2369343531457 -35.6384775359295 -47.8614885432738 -9.36819128875117 -15.4176445762331 -22.3115296487783 -32.9062379973353 -49.4568767479916 -19.1952730861983 -15.9926956190557 -13.2351668594414 -65.7606797662645 -70.5987943117475 -81.6233509830402 -95.2554866300861 -110.425139934655 -8.28898011480722 
-3.20000000000004 1.41993155479431 -13.8536559450122 -8.72614558188258 -27.2569337345808 -35.6984772266471 -47.9614885432738 -9.32819252589977 -15.3376455040992 -22.191530267362 -32.7462383066365 -49.2568767480103 -19.1752737047632 -15.9326959283381 -13.1351668594414 -65.8006785291339 -70.6787933838994 -81.7433503644745 -95.4154863208028 -110.625139934654 -8.2489769268642 
-3.00000000000004 1.41477255821228 -13.8936562542947 -8.68614527260011 -27.2769331160154 -35.7584769173642 -48.0614885432734 -9.28819376304834 -15.2576464319653 -22.0715308859457 -32.5862386159377 -49.056876748029 -19.1552743233285 -15.872696237621 -13.0351668594418 -65.840677292005 -70.7587924560529 -81.8633497459105 -95.5754860115214 -110.825139934655 -8.20897310482636 
-2.80000000000004 1.40961356163025 -13.9336565635772 -8.64614496331765 -27.2969324974506 -35.8184766080818 -48.1614885432734 -9.24819500020058 -15.1776473598351 -21.9515315045329 -32.4262389252425 -48.8568767480514 -19.1352749418934 -15.8126965469034 -12.9351668594417 -65.8806760548743 -70.8387915282048 -81.9833491273448 -95.7354857022381 -111.025139934654 -8.16896855727449 
-2.60000000000004 1.40445456504822 -13.9736568728596 -8.60614465403518 -27.3169318788857 -35.8784762987994 -48.2614885432735 -9.20819623735489 -15.0976482877069 -21.8315321231223 -32.2662392345494 -48.6568767480759 -19.1152755604583 -15.7526968561858 -12.8351668594417 -65.9206748177437 -70.9187906003566 -82.1033485087791 -95.8954853929549 -111.225139934654 -8.1289631053189 
-2.40000000000004 1.39929556846619 -14.0136571821421 -8.56614434475271 -27.3369312603208 -35.938475989517 -48.3614885432736 -9.16819747450973 -15.0176492155793 -21.7115327417122 -32.1062395438568 -48.4568767481008 -19.0952761790232 -15.6926971654683 -12.7351668594417 -65.9606735806148 -70.9987896725102 -82.2233478902151 -96.0554850836734 -111.425139934655 -8.08895669345845 
-2.20000000000004 1.39413657188416 -14.0536574914246 -8.52614403547024 -27.3569306417559 -35.9984756802345 -48.4614885432736 -9.12819871166707 -14.9376501434541 -21.5915333603046 -31.9462398531668 -48.2568767481283 -19.0752767975881 -15.6326974747507 -12.6351668594416 -66.0006723434859 -71.0787887446638 -82.3433472716512 -96.2154847743919 -111.625139934656 -8.04894914143079 
-2.00000000000004 1.38897757530212 -14.093657800707 -8.48614372618777 -27.376930023191 -36.0584753709521 -48.5614885432736 -9.08819994882892 -14.8576510713335 -21.4715339789015 -31.7862401624812 -48.0568767481603 -19.055277416153 -15.5726977840332 -12.5351668594416 -66.0406711063553 -71.1587878168156 -82.4633466530855 -96.3754844651087 -111.825139934655 -8.00894031593299 
-1.80000000000004 1.38381857872009 -14.1336581099895 -8.44614341690531 -27.3969294046261 -36.1184750616697 -48.6614885432737 -9.04820118599376 -14.7776519992159 -21.3515345975015 -31.6262404717987 -47.8568767481952 -19.035278034718 -15.5126980933156 -12.4351668594416 -66.0806698692247 -71.2387868889675 -82.5833460345198 -96.5354841558255 -112.025139934654 -7.96892996256881 
-1.60000000000004 1.37865958213806 -14.173658419272 -8.40614310762284 -27.4169287860612 -36.1784747523873 -48.7614885432737 -9.00820242316016 -14.6976529270998 -21.2315352161029 -31.4662407811177 -47.6568767482318 -19.0152786532829 -15.4526984025981 -12.3351668594416 -66.1206686320958 -71.3187859611211 -82.7033454159559 -96.695483846544 -112.225139934655 -7.92891794071945 
-1.40000000000004 1.37350058555603 -14.2136587285544 -8.36614279834037 -27.4369281674963 -36.2384744431049 -48.8614885432738 -8.96820366033017 -14.6176538549874 -21.111535834708 -31.3062410904403 -47.4568767482719 -18.9952792718478 -15.3926987118806 -12.2351668594416 -66.160667394967 -71.3987850332747 -82.823344797392 -96.8554835372626 -112.425139934656 -7.88890394074762 
-1.20000000000004 1.368341588974 -14.2536590378369 -8.3261424890579 -27.456927548931 -36.298474133822 -48.9614885432734 -8.92820489750767 -14.5376547828824 -20.9915364533205 -31.1462413997704 -47.2568767483195 -18.9752798904132 -15.3326990211635 -12.135166859442 -66.2006661578346 -71.4787841054248 -82.9433441788246 -97.0154832279777 -112.625139934654 -7.84888769350337 
-1.00000000000004 1.36318259239197 -14.2936593471194 -8.28614217977543 -27.4769269303661 -36.3584738245396 -49.0614885432734 -8.888206134686 -14.4576557107783 -20.8715370719339 -30.9862417091013 -47.056876748368 -18.9552805089782 -15.272699330446 -12.0351668594421 -66.2406649207058 -71.5587831775784 -83.0633435602607 -97.1754829186962 -112.825139934655 -7.80886885921003 
-0.800000000000041 1.35802359580994 -14.3336596564019 -8.24614187049296 -27.4969263118012 -36.4184735152572 -49.1614885432735 -8.84820737186909 -14.3776566386789 -20.7515376905521 -30.826242018437 -46.8568767484212 -18.9352811275432 -15.2126996397285 -11.9351668594421 -66.280663683577 -71.6387822497321 -83.1833429416968 -97.3354826094149 -113.025139934656 -7.76884703064614 
-0.600000000000041 1.35286459922791 -14.3736599656843 -8.2061415612105 -27.5169256932363 -36.4784732059748 -49.2614885432735 -8.80820860905918 -14.2976575665865 -20.6315383091772 -30.6662423277796 -46.6568767484814 -18.9152817461082 -15.1526999490111 -11.8351668594422 -66.3206624464465 -71.7187813218841 -83.3033423231313 -97.4954823001317 -113.225139934655 -7.72882183657591 
-0.400000000000041 1.3477058082819 -14.4136586805667 -8.16614284632811 -27.5369282634716 -36.5384744910924 -49.3614885432736 -8.76820346865468 -14.2176537112996 -20.511535739008 -30.506241042728 -46.4568767485474 -18.8952791758731 -15.0926986638936 -11.7351668594423 -66.3606675869163 -71.7987851772363 -83.4233448933659 -97.6554835852487 -113.425139934655 -7.6887863210749 
-0.200000000000041 1.34254681169987 -14.4536589898492 -8.12614253704565 -27.5569276449067 -36.59847418181 -49.4614885432736 -8.72820470585502 -14.1376546392175 -20.3915363576434 -30.3462413520809 -46.2568767486178 -18.8752797944382 -15.0326989731762 -11.6351668594425 -66.4006663497877 -71.8787842493901 -83.5433442748021 -97.8154832759675 -113.625139934656 -7.64875270980518 
-4.1133763062362e-14 1.33738781511784 -14.4936592991316 -8.08614222776318 -27.5769270263418 -36.6584738725276 -49.5614885432737 -8.68820594306226 -14.0576555671423 -20.2715369762857 -30.1862416614408 -46.0568767486952 -18.8552804130033 -14.9726992824589 -11.5351668594427 -66.440665112659 -71.9587833215439 -83.6633436562384 -97.9754829666862 -113.825139934657 -7.6087139522355
