pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Xei{-1} Xei{0} Xei{1} XesubO{1} XesubO{2} XesubO{3} XesubZr{-3} XesubZr{-4} XesubZr{-5} Stoich
-4.20000000000004 1.55812562769279 -6.64803511531437 -3.20164790346445 -5.30264475786735 -10.9913726430175 -16.6861107430724 -6.24480368235012 -10.5485318071153 -14.9893043926794 -19.4535248274007 -27.2676822360582 -9.97118145325363 -11.5249296947363 -15.7158222108551 -19.0625362198615 -23.0633492683466 -27.1148249709348 -33.6785592321483 -40.2462205997691 -20.2058643153191 -11.1486548413821 -10.4318740784419 -8.27309748627639 -3.30852572464373 -7.37656539994712 -3.38196826044623 -4.02907707973978 -14.7291411859101 -2.50311434114345 
-4.00000000000004 1.54260030039586 -6.70019792442064 -3.14948509435818 -5.29831539997175 -11.0392060942282 -16.7861070033894 -6.25346241699337 -10.5050277326523 -14.8936375091101 -19.3056951347251 -27.0676897342764 -9.97550707146697 -11.4770925038433 -15.6158222108559 -19.0538849834372 -23.1068608410286 -27.210499352723 -33.8263964230428 -40.4462205997699 -20.277893240393 -11.1685209573497 -10.3995773853033 -8.3407970534543 -3.3240624827146 -7.33993934891209 -3.35833030195006 -4.05760193034988 -14.8098288456265 -2.46200802929904 
-3.80000000000004 1.52721101650968 -6.75190364773869 -3.09777937104014 -5.2948998250249 -11.0874962425994 -16.8861028750786 -6.26029358285199 -10.4601531751929 -14.7970572283326 -19.1574091306296 -26.8676980068628 -9.978918518104 -11.4287982271623 -15.5158222108568 -19.0470620901659 -23.1517436710753 -27.3070879060878 -33.9746906997257 -40.6462205997708 -20.3508224224939 -11.1897444161325 -10.369095120768 -8.410310660607 -3.34187036655002 -7.30604150942909 -3.33467920327253 -4.0856565549904 -14.8895891935851 -2.42074316596415 
-3.60000000000004 1.51198769034818 -6.80305177758728 -3.04663124119155 -5.29259901387151 -11.1363435612946 -16.9860983236224 -6.26489521736357 -10.4136066798559 -14.699362603147 -19.0085663755954 -26.6677071219801 -9.98121477780225 -11.379946357012 -15.4158222108579 -19.0424695707726 -23.1982992815306 -27.4047916463917 -34.1235425698781 -40.8462205997719 -20.4247727802687 -11.2125466440588 -10.3407492188457 -8.48196020722773 -3.3623717833214 -7.27539479635227 -3.31093493586066 -4.11306041742712 -14.9681411858704 -2.37938376610079 
-3.40000000000004 1.49696452589706 -6.8535273936209 -2.99615562515792 -5.29164277447072 -11.1858629379274 -17.0860933162888 -6.26680770365931 -10.365043550118 -14.6003238573755 -18.8590520137903 -26.4677171441413 -9.98216600987069 -11.3304219730468 -15.3158222108591 -19.0405671066393 -23.2468724334309 -27.5038404143256 -34.2730669538457 -41.046220599773 -20.4999174559775 -11.237215703734 -10.3149426624872 -8.5561486435342 -3.38608460359501 -7.24863200059187 -3.28704086579681 -4.13964196339689 -15.0451983478738 -2.33802113203778 
-3.20000000000004 1.48218128806911 -6.90319689159948 -2.94648612717934 -5.29229828673376 -11.2361879481691 -17.186087824509 -6.26549668089512 -10.3140630293752 -14.4996738386542 -18.7087324970904 -26.2677281294628 -9.98150500582917 -11.2800914710267 -15.2158222108604 -19.0418891147262 -23.2978639394964 -27.6045014183697 -34.4233974558684 -41.2462205997743 -20.5764965799868 -11.2641253297646 -10.2921827905393 -8.6333832798056 -3.41364974188706 -7.22652764090572 -3.26296997108342 -4.16524056666208 -15.1204664491176 -2.29677690436875 
-3.00000000000004 1.46768512669951 -6.9519018550334 -2.89778116374542 -5.29488236263181 -11.287476987501 -17.2860818272749 -6.26032852405111 -10.2601899090973 -14.3970957549423 -18.5574494499446 -26.0677401188831 -9.97891493269842 -11.228796434462 -15.1158222108618 -19.0470692609919 -23.351749049196 -27.7070914915032 -34.5746924924358 -41.4462205997757 -20.6548364950213 -11.2937602813653 -10.273112778706 -8.7143072707364 -3.44586876938471 -7.21004170496907 -3.2387318024047 -4.18970736141729 -15.1936382073067 -2.25580742221475 
-2.80000000000004 1.45353315025568 -6.99945040789785 -2.85023261088097 -5.2997787456234 -11.3399219233571 -17.3860753159954 -6.25053574510019 -10.2028485772819 -14.2922058702625 -18.4050110124003 -25.8677531284744 -9.9740120384288 -11.1763449873279 -15.0158222108633 -19.0568750495355 -23.4091033906041 -27.8119943857758 -34.7271439395728 -41.6462205997771 -20.7353752796989 -11.3267505131785 -10.2585544576548 -8.79974243840454 -3.48375538418764 -7.20037976690793 -3.21438070240105 -4.21290481427809 -15.2643842130319 -2.21531033595094 
-2.60000000000004 1.43979602050968 -7.04560513706422 -2.8040778817146 -5.30746227266843 -11.3937601795685 -17.4860683013732 -6.23516866902552 -10.1413267720409 -14.1845293358551 -18.2511797488266 -25.6677671357342 -9.96632149676309 -11.1224997164959 -14.9158222108648 -19.0722561328716 -23.4706392031065 -27.9196849274446 -34.880989210408 -41.8462205997786 -20.8186970100948 -11.3639175144079 -10.2495667297179 -8.89074769584351 -3.528605912461 -7.19907556601453 -3.19002589838796 -4.23470473943137 -15.3323388673516 -2.1755343496304 
-2.40000000000004 1.42656286619604 -7.09006658313453 -2.75961643564429 -5.31853190219607 -11.4492912551664 -17.5860608230414 -6.21302937799415 -10.0747260349392 -14.0734671526831 -18.0956561195843 -25.4677820604216 -9.95524438890531 -11.0669611625678 -14.8158222108664 -19.0944103485919 -23.5372548648972 -28.0307620353055 -35.0365277643392 -42.0462205997802 -20.9055775980216 -11.4063366562644 -10.2475244255041 -8.98869791329671 -3.58209468384313 -7.20810289132674 -3.16584430314116 -4.25498459025486 -15.3970801642454 -2.13679324621914 
-2.20000000000004 1.41394773777574 -7.13245155338692 -2.7172314653919 -5.33375410135629 -11.506898424579 -17.6860529627065 -6.18258493706428 -10.0018966237569 -13.9582527712485 -17.9380567678972 -25.2677977384822 -9.94001432941179 -11.0093461328219 -14.7158222108681 -19.124870467584 -23.6100999541417 -28.1459920948024 -35.1941427940885 -42.2462205997819 -20.9970444177174 -11.4554185057078 -10.2542213046951 -9.09538693215068 -3.64639873244547 -7.23002196967631 -3.14209674140064 -4.27362199876673 -15.4581025430096 -2.09948502268208 
-2.00000000000004 1.40209734905511 -7.17226711107837 -2.67741590770046 -5.35411488433376 -11.5670747652479 -17.7860448610668 -6.1418633180207 -9.92135944702191 -13.837900036822 -17.7778884757793 -25.0678138886728 -9.91964544479657 -10.9491616905152 -14.61582221087 -19.1656082368201 -23.6906532810692 -28.2663609794214 -35.3543272363989 -42.4462205997837 -21.0944476264934 -11.5130061567924 -10.2719933980882 -9.21315092390262 -3.7243471665052 -7.26815484604497 -3.11914721574826 -4.29048803080581 -15.5147841327402 -2.06411540102221 
-1.80000000000004 1.3911982930731 -7.20888633112796 -2.64079668765087 -5.38086831997823 -11.630447420942 -17.8860367368105 -6.08835638504442 -9.83123329399603 -13.7111546637465 -17.6145238826543 -24.8678300754982 -9.89288388489801 -10.8857809105671 -14.5158222108723 -19.219131356624 -23.7807956209227 -28.3931225393244 -35.5177080163516 -42.646220599786 -21.1995270502639 -11.5814663605133 -10.3038343817595 -9.344983783315 -3.81956080586875 -7.32674926535855 -3.09748126644108 -4.30544130154822 -15.5663566235322 -2.03132013670985 
-1.60000000000004 1.38147793454118 -7.24154530165063 -2.60813771712819 -5.41554254266012 -11.6977806141466 -17.9860289005377 -6.01900787485807 -9.72922581328701 -13.5764882125148 -17.4471984608999 -24.6678456832212 -9.85820182594641 -10.8184398810928 -14.4158222108753 -19.2884954745363 -23.8828187093577 -28.5278045982821 -35.6850490458319 -42.846220599789 -21.3144222129197 -11.6637025526464 -10.35341160337 -9.49455316865003 -3.93647122068035 -7.41100070964786 -3.07770997786215 -4.31832898349196 -15.6119032759986 -2.00186790344494 
-1.40000000000004 1.37318554148078 -7.26940651887144 -2.58027649990738 -5.45981295290001 -11.7699122416073 -18.0860217452192 -5.93046699885824 -9.61282372006638 -13.4322249020734 -17.2750739332376 -24.4678599383381 -9.81392426039259 -10.7463010983181 -14.3158222108799 -19.3770506056576 -23.9992350576998 -28.672082163845 -35.8571878286156 -43.0462205997935 -21.4415033276173 -11.7629224501233 -10.424770283626 -9.66590469358263 -4.07996152839291 -7.52662980013922 -3.0605277821138 -4.32900800496442 -15.6504435146919 -1.97660127556124 
-1.20000000000004 1.36653323099017 -7.29175730063602 -2.55792571814281 -5.51510532660882 -11.8475553970807 -18.1860156824572 -5.81988223003354 -9.4798881694771 -13.2769385697195 -17.0974368191192 -24.2678720424551 -9.75862582392889 -10.6686518800899 -14.215822210887 -19.4876474786064 -24.1321827124132 -28.827380600323 -36.0348370468582 -43.2462205998006 -21.582836637411 -11.8819049781524 -10.5214020298906 -9.86253037707838 -4.25423643012331 -7.67855392010544 -3.0465747595465 -4.3374057641617 -15.6811920556537 -1.95625108612449 
-1.00000000000004 1.3615917887073 -7.3083598176446 -2.54132320113422 -5.58189561878997 -11.9309482062704 -18.2860110086555 -5.68630170221693 -9.3297051246519 -13.1101530078857 -16.9140487402768 -24.0678814466041 -9.69183085795724 -10.5852543971096 -14.1158222108982 -19.6212374105832 -24.2823751613986 -28.994175566317 -36.2182345298607 -43.4462205998118 -21.7392363655252 -12.021702189258 -10.6445967239876 -10.0857203973622 -4.4608239333993 -7.86853890637245 -3.03618892581575 -4.34362244743953 -15.7040112559401 -1.94110758583004 
-0.800000000000041 1.35819833120331 -7.31976133418628 -2.52992168459255 -5.65908934156208 -12.0195434455842 -18.3860077645109 -5.53191445974726 -9.16391636564057 -12.9329627323327 -16.7254569481821 -23.8678881379678 -9.61463389105737 -10.4966559136681 -14.015822210915 -19.7756313444333 -24.4481706117903 -29.1713725332504 -36.4068330133358 -43.6462205998285 -21.909417488859 -12.1804817960501 -10.791974814238 -10.3330952434517 -4.69679726294635 -8.09311071937822 -3.02917977357974 -4.3480148117452 -15.7198051367875 -1.93072678448689 
-0.600000000000041 1.35597649728879 -7.32722636832902 -2.5224566504498 -5.74415723079089 -12.1120763689557 -18.4860057220253 -5.36177912847187 -8.98631600022243 -12.7478973327718 -16.5329265144785 -23.6678926701214 -9.52956395936648 -10.4041209478345 -13.9158222109386 -19.9457712078868 -24.6257755093866 -29.3564424649894 -36.5993679792176 -43.8462205998531 -22.0901661757201 -12.3537654487684 -10.9577934328136 -10.5989118195176 -4.95514880486989 -8.34399722715901 -3.02486306085614 -4.35116313316434 -15.7304184923494 -1.92398990760938 
-0.400000000000041 1.35447178129107 -7.33228199207513 -2.51740102670369 -5.8340447883528 -12.2070195502638 -18.5860045270794 -5.18200483856379 -8.80148608656823 -12.5580117953715 -16.3379853533321 -23.4678958852289 -9.43967520689073 -10.3091765716126 -13.8158222109707 -20.1255487129336 -24.8106086381795 -29.5463312175284 -36.7943123555027 -44.0462205998843 -22.2775624278435 -12.5361060771457 -11.1350784374447 -10.8761956291708 -5.22737699077704 -8.61116978931967 -3.02237377554718 -4.3537294716015 -15.7380404545326 -1.91952755646314 
-0.200000000000041 1.35327753005549 -7.33629450002648 -2.51338851875234 -5.9260191024622 -12.3030063723245 -18.6860038570915 -4.99805759825965 -8.61352633831274 -12.3660395391647 -16.1420005891739 -23.2678986131193 -9.3477002228348 -10.2131890796053 -13.715822211012 -20.3094986811703 -24.9985711143675 -29.7383062016678 -36.9902998475935 -44.2462205999264 -22.4681326648462 -12.722663806197 -11.3176236585447 -11.1587401802416 -5.50590903389643 -8.88568932448809 -3.02097175630169 -4.35633996030735 -15.7446634511898 -1.91611886182235 
-4.1133763062362e-14 1.35207341401838 -7.34034015225555 -2.50934286652327 -6.01792742772886 -12.3989603498202 -18.7860034868163 -4.81424315166999 -8.42566623949402 -12.1741337881169 -15.946049185897 -23.0679015576134 -9.25579152734474 -10.1172347318862 -13.6158222110638 -20.493316072305 -25.1864341577313 -29.9302148972607 -37.1862541954154 -44.4462205999774 -22.6592166925322 -12.909702181654 -11.5006163817727 -11.4417325331425 -5.78485573456827 -9.16059037293048 -3.02015003288815 -4.35956388912288 -15.7519330322344 -1.9128174642048 
