pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Csi{0} Csi{-1} Csi{1} CssubZr{-5} CssubZr{-4} CssubZr{-3} CssubO{1} CssubO{2} CssubO{3} Stoich
-4.00000000000004 1.68796583323274 -6.21179118136265 -3.63789183741617 -6.27502491990363 -11.5275088711021 -16.7860030372053 -4.29963292952666 -9.03960498824358 -13.9166215077594 -18.8170858764324 -27.0674872190417 -8.9986935857234 -10.9886857611578 -15.6158222112283 -21.0075119560415 -24.5720810705749 -28.1873128392114 -34.3148031664732 -40.4462206001423 -31.2485772877659 -39.7720377590819 -24.0589071248902 -25.8087689725296 -15.6229012075845 -5.00000003922405 -33.1088759456207 -22.0550348086609 -19.9145749987718 -3.14325621751276 
-3.80000000000004 1.67638489865931 -6.25070141287485 -3.59898160590397 -6.29720445113989 -11.5885986338506 -16.8860030314659 -4.25527619838307 -8.95633802558779 -13.7944443135914 -18.6559984507522 -26.8674895618493 -8.97651404877131 -10.9275959926935 -15.5158222112518 -21.0518710300162 -24.6553503760618 -28.3094923762105 -34.4758929349845 -40.6462206001658 -31.33184421208 -39.8942149149081 -24.103263817692 -25.8865893971888 -15.6618114007315 -5.0000000008588 -33.2532326326593 -22.1604812641881 -19.9811112227864 -3.10570472516128 
-3.60000000000004 1.66477327447501 -6.28971475695161 -3.55996826182722 -6.31917775758222 -11.6495852843696 -16.9860030260618 -4.2113321440682 -8.87338062719617 -13.672473571123 -18.4950143642071 -26.6674921312274 -8.9545407369494 -10.8666093367948 -15.4158222112764 -21.0958176537337 -24.7383103438561 -28.4314656880815 -34.6368795909323 -40.8462206001903 -31.4148016302186 -40.0161856771235 -24.1472078917539 -25.9646161050647 -15.7008247645306 -5.00000002058121 -33.3971767012928 -22.2654119887441 -20.047028603266 -3.06795253515521 
-3.40000000000004 1.65313405691995 -6.32882081068298 -3.52086220809584 -6.34096564502422 -11.710479225543 -17.0860030209665 -4.16775917675946 -8.79070160615605 -13.5506884963515 -18.3341232357042 -26.4674949489931 -8.93275284443786 -10.8057153905519 -15.3158222113021 -21.1393934388339 -24.8209921826876 -28.5532535806444 -34.7977735372266 -41.046220600216 -31.4974806329834 -40.1379707336197 -24.1907808407873 -26.0428281942265 -15.739930799961 -5.00000000228025 -33.540749645205 -22.3698788789256 -20.1123894397158 -3.03001454706621 
-3.20000000000004 1.64146999995864 -6.36801032115455 -3.48167269762428 -6.36258661927137 -11.7712897102617 -17.1860030161568 -4.1245203087277 -8.70827322765273 -13.4290706073766 -18.1733158362578 -26.2674980390751 -8.9111318654079 -10.7449049010504 -15.215822211329 -21.1826353969745 -24.9034236512998 -28.6748745597282 -34.9585840267819 -41.2462206002429 -31.5799090068398 -40.2595886179477 -24.2340197041722 -26.1212072104958 -15.7791203057588 -4.99999999760642 -33.6839885037535 -22.4739282270018 -20.1772492773209 -2.99190467081781 
-3.00000000000004 1.62978355695668 -6.40727504541987 -3.44240797335895 -6.38405716619565 -11.8320249814513 -17.2860030116117 -4.08158259443062 -8.62607078909033 -13.3076034445489 -18.0125839491647 -26.0675014277167 -8.88966131396674 -10.6841696253439 -15.1158222113572 -21.2255764999414 -24.985629478532 -28.7963451112257 -35.1193193025447 -41.4462206002711 -31.6621114842452 -40.3810558196183 -24.2769574573122 -26.1997366978412 -15.8183850688388 -5.00000003642117 -33.8269262523199 -22.5776012513037 -20.241657577357 -2.95363586228608 
-2.80000000000004 1.61807691710419 -6.44660762812312 -3.4030753906557 -6.40539199648999 -11.8926923944489 -17.3860030073125 -4.03891664122606 -8.54407225318251 -13.1862723259378 -17.8519202478504 -25.8675051436992 -8.86832647940278 -10.6235022080767 -15.0158222113867 -21.2682461691579 -25.0676317304518 -28.9176799458487 -35.279986719871 -41.6462206003006 -31.7441099939775 -40.5023869120539 -24.3196233843412 -26.2784018370427 -15.8577176253371 -5.00000001021613 -33.9695921750207 -22.6809345913004 -20.3056583346509 -2.91522016469037 
-2.60000000000004 1.60635203907441 -6.48600148841119 -3.36368153036763 -6.42660427184372 -11.9532985300907 -17.4860030032424 -3.99649615726319 -8.46225790893157 -13.0650641213988 -17.6913181830233 -25.667509218584 -8.84711420000993 -10.5628960683957 -14.9158222114177 -21.3106707280366 -25.1494501496185 -29.0388922253035 -35.4405928596139 -41.8462206003315 -31.8259243620553 -40.6235951404198 -24.3620438921309 -26.3571895814147 -15.897111509421 -5.00000003401199 -34.1120126787089 -22.7839612347013 -20.3692911177633 -2.87666876887254 
-2.40000000000004 1.59461067614029 -6.52545073554565 -3.32423228323317 -6.44770577371846 -12.0138492790999 -17.5860029993861 -3.95429761419982 -8.38061011873375 -12.9439670840665 -17.5307718985566 -25.4675136869828 -8.82601269431138 -10.5023453155627 -14.8158222114503 -21.3528737395313 -25.2311024082477 -29.1599937310671 -35.6011436125119 -42.046220600364 -31.9075721114747 -40.7446921369737 -24.4042423944159 -26.4360880348727 -15.9365607157445 -4.99999999320108 -34.2542111771054 -22.8867104859626 -20.4325911218905 -2.83799203770801 
-2.20000000000004 1.58285440210602 -6.56495008177663 -3.28473293700219 -6.46870707760008 -12.0743499292125 -17.6860029957297 -3.91229989899034 -8.29911305729328 -12.8229706763951 -17.3702761446542 -25.2675185868494 -8.80501138680751 -10.4418446618279 -14.7158222114844 -21.3948763546415 -25.3126043695889 -29.2809950386393 -35.7616442663151 -42.2462206003982 -31.9890691631295 -40.8656885348594 -24.4462400998397 -26.5150867175148 -15.9760600521557 -4.99999998338124 -34.3962088788382 -22.9892088414652 -20.4955901311618 -2.79919956404811 
-2.00000000000004 1.57108463048644 -6.60449477790283 -3.24518824087599 -6.48961768187855 -12.1348052296172 -17.7860029922605 -3.87048405644897 -8.21775251862572 -12.7020654416013 -17.2098262137342 -25.0675239598033 -8.78410077909583 -10.38138935799 -14.6158222115204 -21.4366975701726 -25.3939702812462 -29.4019056464228 -35.9220995702248 -42.4462206004341 -32.0704297356794 -40.9865938035355 -24.4880559762634 -26.5941761436136 -16.0156047821283 -5.00000001722767 -34.5380247517573 -23.0914800182573 -20.558316611828 -2.76030020192919 
-1.80000000000004 1.55930263280607 -6.64408055178944 -3.20560246698938 -6.51044613081195 -12.1952194524372 -17.8860029889672 -3.82883304367523 -8.13651573196536 -12.5812428810544 -17.0494178793006 -24.8675298514831 -8.76327232690683 -10.3209751319144 -14.5158222115581 -21.4783544746639 -25.4752129596241 -29.5227340986873 -36.0825137963759 -42.6462206004718 -32.1516665458131 -41.1074163875559 -24.5297070125106 -26.6733477148225 -16.0551905794505 -5.00000004066327 -34.6796757846728 -23.193545277287 -20.6207960969708 -2.72130210673389 
-1.60000000000004 1.54750955444615 -6.68370355512447 -3.16597946365435 -6.5312001210137 -12.255596445974 -17.986002985839 -3.78733151746667 -8.05539120242177 -12.4604953481757 -16.889047343087 -24.6675363119344 -8.74251833361666 -10.2605981352892 -14.4158222115979 -21.5198624613635 -25.5563439496587 -29.643488092057 -36.2428907930806 -42.8462206005116 -32.2327910085111 -41.2281638535889 -24.5712084718735 -26.7525936546071 -16.0948135159002 -4.99999997377791 -34.8211772408682 -23.2954237301466 -20.6830515464957 -2.68221277628793 
-1.40000000000004 1.53570642905834 -6.7233603149909 -3.12632270378792 -6.55188659830809 -12.3159396831348 -18.0860029828662 -3.74596564103199 -7.97436856612066 -12.3398159520082 -16.728711187053 -24.467543396034 -8.72183185339141 -10.2002548951975 -14.3158222116398 -21.5612354219396 -25.6373736701013 -29.764174572366 -36.4032340332561 -43.0462206005534 -32.3138136375711 -41.3488432425153 -24.6125743410671 -26.831907167057 -16.1344702684836 -4.99999996649494 -34.9625431070468 -23.3971328364595 -20.7451038929418 -2.64303909348592 
-1.20000000000004 1.52389418949315 -6.7630476971486 -3.08663532163023 -6.57251183116643 -12.3762522981508 -18.1860029800399 -3.70472293758686 -7.89343848051784 -12.2191984842477 -16.5684063371348 -24.2675511639581 -8.70120661775097 -10.1399422773994 -14.215822211684 -21.602485893353 -25.7183115236723 -29.8847998080947 -36.5635466511425 -43.2462206005976 -32.3947437452141 -41.469460732316 -24.6538170665524 -26.9112819533684 -16.1741576726374 -4.99999998849095 -35.1037858296621 -23.4986881769163 -20.8069718512413 -2.60378735097346 
-1.00000000000004 1.51207367899406 -6.80276286842391 -3.04692015035491 -6.5930814859277 -12.4365371241874 -18.2860029773518 -3.66359214042323 -7.81259251207889 -12.0986373445334 -16.4081300261452 -24.0675596816932 -8.68063696034822 -10.0796574487213 -14.1158222117306 -21.6436252082983 -25.799166009893 -30.0053694655907 -36.7238314799138 -43.4462206006441 -32.4755897424784 -41.5900219008556 -24.6949478925413 -26.9907123246978 -16.2138728726914 -5.00000001726965 -35.2449166529159 -23.6001038288956 -20.8686723319449 -2.56446329054066 
-0.800000000000041 1.50024566051434 -6.84250326540641 -3.00717975337242 -6.61360068940511 -12.4967967246473 -18.3860029747942 -3.62256306825762 -7.73182304293079 -11.9781274784028 -16.2478797630321 -23.8675690215976 -8.66011775436243 -10.019397845753 -14.0158222117798 -21.6846636204175 -25.8799448189947 -30.1258886716749 -36.8840910829805 -43.6462206006933 -32.5563591892852 -41.7105317446449 -24.7359769423657 -27.0701930962723 -16.2536132472834 -4.99999999487916 -35.3859457001338 -23.7013924791303 -20.9302205851974 -2.52507213386722 
-0.600000000000041 1.48841082533181 -6.88226656550459 -2.96741645327423 -6.63407408677466 -12.5570334221151 -18.4860029723602 -3.58162651006831 -7.65112318464329 -11.8576643200171 -16.0876533045482 -23.6675792630155 -8.63964435461066 -9.95916114590307 -13.9158222118317 -21.7256104200776 -25.9606549187529 -30.2463620715313 -37.0443277829351 -43.8462206007461 -32.6370590447676 -41.8309949002255 -24.7769134977498 -27.1497196936115 -16.2933765445244 -4.99999999202199 -35.5268822530317 -23.8025657319303 -20.9916305378993 -2.48561861500162 
-0.400000000000041 1.47656980003376 -6.92205066347766 -2.92763235530116 -6.65450588851097 -12.6172493218245 -18.5860029700426 -3.54077413190176 -7.57048670850367 -11.7372437459044 -15.9274486324625 -23.4675904929567 -8.61921255061187 -9.89894524393121 -13.8158222118867 -21.7664740282395 -26.041302624888 -30.3667938756394 -37.2045436850163 -44.0462206008004 -32.7176955671385 -41.9514155205695 -24.8177659221478 -27.2292879357339 -16.3331606886738 -5.00000003819829 -35.667734675057 -23.9036340559826 -21.0529147639781 -2.44610700517705 
-0.200000000000041 1.46472315289066 -6.96185365002065 -2.88782936875818 -6.67489991321795 -12.6774463330744 -18.6860029678356 -3.49999839194619 -7.48990798200512 -11.6168620328629 -15.767263932878 -23.2676028068292 -8.59881852375618 -9.83874823053253 -13.7158222119451 -21.8072620821267 -26.1218936653181 -30.4871879026125 -37.3647406985324 -44.2462206008595 -32.79827421356 -42.071797153534 -24.8585415820262 -27.3088938286845 -16.3729635950813 -4.99999995806288 -35.8085103326701 -24.0046067270527 -21.1140844485056 -2.40654113663708 
-4.1133763062362e-14 1.4528714006301 -7.00167378900506 -2.84800922977376 -6.69525963314677 -12.7376261919877 -18.7860029657332 -3.45929245031526 -7.40938190138978 -11.4965158132632 -15.6070975742938 -23.0676163092606 -8.57845880178687 -9.77856836957881 -13.6158222120069 -21.8479815262501 -26.2024332484259 -30.6075476247048 -37.524920559609 -44.4462206009205 -32.8788003410625 -42.1921434200208 -24.8992475705443 -27.3885341534786 -16.412783780891 -5.00000000488814 -35.9492163190239 -24.1054925744221 -21.1751501568903 -2.36692443455647 
