pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Xei{-1} Xei{0} Xei{1} XesubO{1} XesubO{2} XesubO{3} XesubZr{-3} XesubZr{-4} XesubZr{-5} Stoich
-4.20000000000004 1.69897878236952 -6.17478929711685 -3.67489372166198 -6.24902870211065 -11.4645107690633 -16.6860030509207 -4.35162292129367 -9.1285968642564 -14.042615268018 -18.9800815209368 -27.2674847477919 -9.02468981720587 -11.051683876886 -15.7158222112024 -20.9555194929989 -24.4830867232865 -28.0613166076771 -34.1518050506931 -40.2462206001164 -22.994649531294 -14.4106858755545 -14.1671509308118 -12.0082666461473 -7.51694070271214 -12.058226196213 -5.22406435141241 -5.39792735250843 -15.6247456404813 -3.18687350102956 
-4.00000000000004 1.68750553089194 -6.21333772931459 -3.63634528946423 -6.27193183016803 -11.5259623293184 -16.7860030433735 -4.3058188025323 -9.04424431329729 -13.9197142848611 -18.8186321055822 -27.0674869002395 -9.00178668162418 -10.9902323091066 -15.6158222112252 -21.0013257642307 -24.567441426716 -28.1842197433044 -34.3132566185182 -40.4462206001392 -23.1022393691263 -14.4797272811891 -14.1976439042486 -12.1387596120146 -7.60888523638091 -12.1116222976845 -5.20875320606507 -5.42116463935884 -15.6865313595294 -3.14871748753847 
-3.80000000000004 1.67598891252419 -6.25203186786493 -3.59765115091389 -6.29454354615682 -11.5872681838576 -16.886003036463 -4.26059771583791 -8.96032908805255 -13.7971049210661 -18.6573286032368 -26.8674892593438 -8.97917495874866 -10.9289264476807 -15.515822211249 -21.0465492100531 -24.6513590110888 -28.3068314662275 -34.4745624799916 -40.646220600163 -23.2103394917621 -14.5491332652745 -14.2283557497838 -12.269471450615 -7.70090293643175 -12.1649458591846 -5.19424396488201 -5.44534953672612 -15.7494103954471 -3.11044071980702 
-3.60000000000004 1.66443336215161 -6.29085681220746 -3.55882620657137 -6.31689365111688 -11.6484432331602 -16.9860030301081 -4.21590007875018 -8.87680650662229 -13.6747573952933 -18.4961561331215 -26.6674918448859 -8.95682484745856 -10.8677513920481 -15.4158222112738 -21.0912494327078 -24.734884178086 -28.4291815775673 -34.6357375356739 -40.8462206001878 -23.3189657389827 -14.6189345681526 -14.2593321083194 -12.4004478027712 -7.7930543442447 -12.2182723226554 -5.18052268630502 -5.47045320249166 -15.8133390055551 -3.07204983948845 
-3.40000000000004 1.65284287597751 -6.32979913568866 -3.51988388309016 -6.3390089982875 -11.709500903812 -17.0860030242411 -4.17167220637441 -8.79363631076532 -13.5526448759551 -18.3351012903021 -26.4674946785854 -8.93470949444692 -10.8066937155553 -15.3158222112998 -21.1354801388089 -24.8180572076683 -28.5512969306308 -34.7967952122186 -41.0462206002137 -23.4281286155408 -14.6891551212295 -14.290610337915 -12.5317260264736 -7.88539024446664 -12.2716658993957 -5.16757304349899 -5.49644588316683 -15.8782740097115 -3.03355109827153 
-3.20000000000004 1.64122104436683 -6.36884677521206 -3.48083624356676 -6.36091371380471 -11.7704532588526 -17.1860030188051 -4.12786587016818 -8.71078233503569 -13.4307432607021 -18.1741520355257 -26.2674977842855 -8.91280477352087 -10.7457413551058 -15.2158222113269 -21.1792895807424 -24.9009142891252 -28.6732016516111 -34.9577475727223 -41.2462206002408 -23.5378331808104 -14.7598120469757 -14.3222196241378 -12.6633353072337 -7.97795188570254 -12.3251799011086 -5.15537599348843 -5.52329647267967 -15.9441722387477 -2.99495035489545 
-3.00000000000004 1.6295710906852 -6.4079889007447 -3.44169411803412 -6.38262945768636 -11.8313111282669 -17.2860030137521 -4.08443777616877 -8.62821211550364 -13.3090309156374 -18.0132975649284 -26.0675011881556 -8.89108902461454 -10.6848834806668 -15.1158222113553 -21.2227210786402 -24.9834879125557 -28.7949174005742 -35.1186054472181 -41.4462206002692 -23.6480798194761 -14.8309165601088 -14.3541820117383 -12.7952976897523 -8.07077214268927 -12.3788580325623 -5.14391028706107 -5.55097289178495 -16.0109907833856 -2.95625311913304 
-2.80000000000004 1.61789590332774 -6.44721580770518 -3.40246721107364 -6.40417563905439 -11.8920842165954 -17.3860030090411 -4.04134913476948 -8.54589656714387 -13.1874884603171 -17.8525282026476 -25.8675049189144 -8.86954283856525 -10.6241103876571 -15.0158222113851 -21.265813450828 -25.0658071917039 -28.9164635866829 -35.2793785402873 -41.6462206002989 -23.7588642340526 -14.9024740677248 -14.3865126123938 -12.9276282856674 -8.16387583164316 -12.4327348145561 -5.13315224628755 -5.57944175797191 -16.0786865565331 -2.91746456241818 
-2.60000000000004 1.60619807183684 -6.48651879561304 -3.36316422316578 -6.42556965883486 -11.9527812242837 -17.4860030046373 -3.99856517555882 -8.46380962002535 -13.0660985252907 -17.6918352797134 -25.6675090080722 -8.84814881441215 -10.5634133755961 -14.9158222114163 -21.3086014992277 -25.1478982280115 -29.0378576108983 -35.4400755524106 -41.8462206003301 -23.8701785251107 -14.974485370875 -14.4192209276361 -13.0603365964744 -8.25728115454306 -12.4868371495478 -5.12307660228808 -5.6086691018803 -16.1472168883493 -2.87858957005185 
-2.40000000000004 1.59447991604975 -6.52589007015749 -3.32379294862133 -6.44682710561946 -12.0134099456128 -17.5860030005108 -3.95605475586324 -8.38192792578532 -12.9448455565063 -17.5312110363845 -25.4675134901989 -8.82689136353373 -10.5027846501732 -14.8158222114489 -21.3511164010826 -25.2297844044108 -29.1591150618421 -35.6007042778988 -42.0462206003627 -23.9820115940033 -15.0469471652231 -14.4523114474398 -13.1934271121193 -8.35100039564273 -12.5411851161034 -5.1136567023635 -5.63862047650017 -16.2165395375137 -2.83963276063713 
-2.20000000000004 1.58274351207365 -6.56532265592466 -3.28436036285416 -6.46796193021013 -12.0739773559706 -17.6860029966358 -3.91379001195084 -8.30023059610576 -12.8237156410595 -17.3706485351706 -25.2675184032178 -8.80575653510239 -10.4422172359747 -14.7158222114833 -21.3933860580482 -25.3114866471436 -29.2802498903421 -35.7612716921659 -42.246220600397 -24.0943492558553 -15.119852241308 -14.4857839377576 -13.3268995985273 -8.44504029628439 -12.5957924309775 -5.10486444873454 -5.66926080863838 -16.286612455419 -2.80059849562585 
-2.00000000000004 1.5709907203709 -6.60481030203551 -3.24487271674331 -6.48898663434263 -12.134489706214 -17.78600299299 -3.87174598190202 -8.21869891994608 -12.702696318789 -17.2101415667892 -25.0675237887256 -8.78473182736014 -10.3817048821216 -14.6158222115193 -21.4354354736408 -25.3930237088471 -29.4012745981564 -35.9217840460911 -42.446220600433 -24.2071754469102 -15.193190786252 -14.5196348365907 -13.460750493679 -8.53940354532446 -12.6506680339071 -5.09667131748282 -5.70055532349751 -16.357394616389 -2.76149091825887 
-1.80000000000004 1.55922320492391 -6.64434741775467 -3.20533560102415 -6.50991239946825 -12.1949525870587 -17.8860029895539 -3.82990034840094 -8.13731617072584 -12.5817764538496 -17.0496845861306 -24.8675296923478 -8.76380605883636 -10.3212419978787 -14.5158222115572 -21.477287010802 -25.4744123617274 -29.5222003667559 -36.0822469304098 -42.6462206004709 -24.3204717596125 -15.2669499832352 -14.5538569178547 -13.5949725714687 -8.63408850739578 -12.7058158802589 -5.08904776520789 -5.73246888694174 -16.4288452955524 -2.72231394071822 
-1.60000000000004 1.5474424576314 -6.68392899052253 -3.16575402825629 -6.53074925068919 -12.2553710110475 -17.9860029863106 -3.78823311124702 -8.05606736080406 -12.46094607116 -16.8892726306731 -24.6675361641225 -8.74296920441196 -10.2608235706864 -14.4158222115971 -21.5189607197704 -25.5556676434637 -29.64303722126 -36.2426653576818 -42.8462206005107 -24.4342189627433 -15.3411156135981 -14.5884409754497 -13.7295566257809 -8.72909098893933 -12.7612367890349 -5.08196458560911 -5.76496728011083 -16.5009252614894 -2.68307128108534 
-1.40000000000004 1.5356498137262 -6.72355053415385 -3.12613248462497 -6.55150616036097 -12.3157494643506 -18.086002983245 -3.74672638057683 -7.97493908650255 -12.3401962532271 -16.728901269109 -24.467543258927 -8.72221229171659 -10.2004451143597 -14.3158222116391 -21.5604745452871 -25.6368030126117 -29.7637941340394 -36.4030438140924 -43.0462206005527 -24.5483965490922 -15.4156716563158 -14.6233754745361 -13.8644911217593 -8.82440394128719 -12.8169281977511 -5.07539235398328 -5.79801659211632 -16.5735961171262 -2.64376644845505 
-1.20000000000004 1.52384646936116 -6.76320802975143 -3.08647498902739 -6.57219116626476 -12.376091965852 -18.186002980344 -3.70536414098367 -7.89391935131181 -12.2195190224388 -16.5685665427231 -24.2675510369435 -8.701527282956 -10.1401026100016 -14.2158222116833 -21.601844562941 -25.7178305258632 -29.8844791428884 -36.563386318539 -43.2462206005969 -24.6629833272263 -15.4906009388522 -14.658647261475 -13.9997629057533 -8.92001822968281 -12.8728849905495 -5.06930190128476 -5.83158363501537 -16.6468206556228 -2.60440275213964 
-1.00000000000004 1.51203349686693 -6.80289787444256 -3.04678514433626 -6.59281147413422 -12.4364021184126 -18.2860029775957 -3.66413204697344 -7.81299741261045 -12.0989072390463 -16.4082649146395 -24.0675595641688 -8.68090697238494 -10.0797924547394 -14.11582221173 -21.6430851842231 -25.7987609918364 -30.0050994535528 -36.7236964738946 -43.4462206006436 -24.7779579209482 -15.565885687883 -14.6942421658147 -14.1353578072977 -9.01592328653681 -12.929100202712 -5.06366471156756 -5.8656362899893 -16.7205631552879 -2.56498330671433 
-0.800000000000041 1.50021185749938 -6.84261683854936 -3.00706618022946 -6.61337354331463 -12.4966831516998 -18.3860029749897 -3.62301725220722 -7.73216365373744 -11.9783545160665 -16.2479932275529 -23.8675689129754 -8.66034490064783 -10.0195114188955 -14.0158222117793 -21.6842093278452 -25.8796040995653 -30.1256615253885 -36.883977509837 -43.6462206006928 -24.8932988265988 -15.6415076294268 -14.7301451432516 -14.2712607820797 -9.1121072972113 -12.9855652492801 -5.05845289418901 -5.90014343671755 -16.7947892661229 -2.52551102746408 
-0.600000000000041 1.48838241366684 -6.88236202450703 -2.96732099427179 -6.63388316892632 -12.5569379632692 -18.4860029725167 -3.5820082457879 -7.65140946136044 -11.8578551377318 -16.0877486632605 -23.6675791627254 -8.63983527261509 -9.95925660490506 -13.9158222118312 -21.7252285840674 -25.9603685417451 -30.246171153526 -37.0442323239322 -43.8462206007457 -25.0089847725003 -15.7174483893706 -14.7663407172378 -14.4074563535406 -9.20855768271492 -13.042270448826 -5.05363946170375 -5.93507519018996 -16.869466205553 -2.48598863103219 
-0.400000000000041 1.47654593909829 -6.9221308327004 -2.92755218607843 -6.65434555019081 -12.617169152727 -18.5860029701679 -3.54109471628551 -7.57072712366469 -11.7374039918427 -15.927528709178 -23.4675904004495 -8.61937288905694 -9.89902541315355 -13.8158222118863 -21.7661533513482 -26.0410621172194 -30.3666335371936 -37.2044635157932 -44.0462206008 -25.1249946347276 -15.7936894434046 -14.8028129630784 -14.5439285969773 -9.30526111795828 -13.0992050758756 -5.04919817798687 -5.97040271466645 -16.9445625382228 -2.44641862941351 
-0.200000000000041 1.46470312930978 -6.9619209262981 -2.88776209248073 -6.6747653607633 -12.6773790568972 -18.6860029679358 -3.50026741180351 -7.49010972558498 -11.6169965001653 -15.7673311239029 -23.2676027215767 -8.59895307631073 -9.83881550680963 -13.7158222119447 -21.8069929770165 -26.1216918364854 -30.4870533500573 -37.3646734222546 -44.2462206008591 -25.241308152928 -15.8702128680073 -14.8395462940834 -14.6806619256918 -9.40220435307506 -13.1563582173951 -5.04510420445146 -6.00609883472874 -17.0200487518828 -2.40680333532145 
-4.1133763062362e-14 1.45285460889136 -7.00173020676978 -2.84795281200904 -6.69514679769749 -12.7375697743031 -18.7860029658134 -3.45951804287349 -7.40955107618328 -11.4966285702919 -15.6071539135579 -23.06761623076 -8.57857163731601 -9.77862478734323 -13.6158222120066 -21.8477558551909 -26.2022639951315 -30.607434789175 -37.524864141844 -44.4462206009202 -25.3579053050496 -15.9470007396572 -14.8765248852616 -14.8176405146857 -9.49937366159727 -13.2137182454452 -5.04133342663778 -6.04213733738674 -17.0958965350125 -2.36714484943015 
