pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Tei{0} Tei{-1} Tei{1} TesubO{1} TesubO{2} TesubO{3} TesubZr{-3} TesubZr{-4} TesubZr{-5} Stoich
-14.4 2.49380971361825 -3.50427463771293 -6.34540838106589 -6.49023049941217 -9.03519790696092 -11.5861755294144 -3.86968845790955 -11.3171770602762 -18.9017101234417 -26.5096910357645 -37.4676089220234 -8.78366060778542 -13.4811693268695 -20.8158223205897 -21.4375782400014 -22.2946308108851 -23.2023460358718 -26.6223198194839 -30.0462207095033 -6.60001318758834 -13.6072022796421 -12.292181787663 -4.39363082520237 -3.12264142100779 -7.55521170231864 -3.90327774958241 -4.0947531267029 -14.0056422661992 -3.16385613056174 
-14.2 2.47849305266209 -3.55573635870092 -6.2939466600779 -6.4873049218309 -9.08373405036764 -11.6861733938091 -3.8755388304907 -11.2715657118694 -18.8046370540469 -26.3611562453816 -37.2676124106526 -8.78658404829418 -13.4326310463903 -20.7158223191225 -21.431731354583 -22.3402456464546 -23.2994225924294 -26.7708580970295 -30.2462207080368 -6.60587489271982 -13.6645257057616 -12.2465817718065 -4.44802867520779 -3.12557755002522 -7.50668611034847 -3.86352810777428 -4.10646520588276 -14.068816066367 -3.27566163913674 
-14 2.46302783295323 -3.60769721517957 -6.24198580359925 -6.48338113084917 -9.13177111586456 -11.7861713157846 -3.88338537923344 -11.2274514041334 -18.7085618898323 -26.2131202246884 -37.0676155334807 -8.79050575951831 -13.3845919011357 -20.6158223173894 -21.4238879269344 -22.3843630752847 -23.3955008777381 -26.9188972388168 -30.4462207063029 -6.61289965985284 -13.7235113293733 -12.2016456824608 -4.50309050957092 -3.1286785279097 -7.45782623175391 -3.82643856890456 -4.1213365234917 -14.1356482404546 -3.41325512370894 
-13.8 2.44742209083415 -3.66013020622384 -6.18955281255498 -6.47851312680697 -9.17933610286664 -11.886169293831 -3.8931201311328 -11.1847531649885 -18.6134306596431 -26.065556003455 -36.867618321203 -8.79537173963883 -13.337024890212 -20.5158223154213 -21.41415596079 -22.4270641001846 -23.4906348936823 -27.0664642458053 -30.6462207043356 -6.62101405201939 -13.7840587125841 -12.1573270835831 -4.55876989070758 -3.13192491800209 -7.40863963080241 -3.79185472389424 -4.13918566952565 -14.2059303775328 -3.59684717764554 
-13.6 2.43168282842453 -3.71301180574473 -6.13667121303409 -6.47274796118213 -9.22645253676268 -11.9861673272479 -3.90464901067888 -11.1434004450137 -18.5191963401474 -25.9184400844384 -36.6676208026656 -8.8011349365078 -13.2899064875601 -20.4158223132485 -21.4026295605329 -22.4684192994484 -23.5848716924669 -27.2135826441108 -30.846220702162 -6.63015026307747 -13.846076523163 -12.1135816951203 -4.61502253783452 -3.13529596560814 -7.35912907888719 -3.75963821715032 -4.15985076230262 -14.2794770698307 -3.8863986003126 
-13.4 2.41581628501444 -3.76632105064808 -6.08336196813074 -6.46612756021058 -9.27314138069448 -12.0861654160831 -3.917888192469 -11.1033303819005 -18.4258170321308 -25.7717515315185 -36.4676230048423 -8.80775342396594 -13.2432157301149 -20.3158223109 -21.3893925785716 -22.5084915623905 -23.6782532003124 -27.3602733968596 -31.0462206998141 -6.64024453985916 -13.9094800448481 -12.0703667269987 -4.67180566089659 -3.13876984376685 -7.30929371214294 -3.72966243316735 -4.183184223223 -14.3561197756544 -4.79496713315769 
-13.2 2.39982815064286 -3.8200388232425 -6.02964419553632 -6.45869015996365 -9.31942175304197 -12.186163561025 -3.93276123091177 -11.0644856477488 -18.3332545253848 -25.625471252178 -36.2676249529074 -8.81518896665834 -13.1969335002128 -20.2158223084035 -21.3745214856967 -22.54733824211 -23.7708176526263 -27.506555621768 -31.2462206973169 -6.65123605256308 -13.9741893301464 -12.0276404671082 -4.72907754844444 -3.14232395872029 -7.25913005450158 -3.70180921421608 -4.20904877686614 -14.435702101892 -4.04939690116872 
-13 2.38372373140737 -3.87414729582295 -5.97553572295588 -6.45047141703674 -9.36531148269551 -12.286161763259 -3.94919683864054 -11.0268127828972 -18.2414731879527 -25.4795814421654 -36.0676266703144 -8.82340590920156 -13.1510419701756 -20.1158223057859 -21.358087592758 -22.5850128217517 -23.8626007048485 -27.6524471465706 -31.4462206947 -6.66306615706749 -14.0401279072313 -11.9853620990321 -4.78679738522006 -3.14593532291546 -7.20863294611669 -3.67596645648649 -4.237314491717 -14.5180762893233 -3.72916972472966 
-12.8 2.36750807535282 -3.92862950770354 -5.92105351107528 -6.44150525432555 -9.41082753186491 -12.386160024309 -3.96712719476702 -10.9902609271431 -18.150439120318 -25.3340651626501 -35.8676281789185 -8.83237033024913 -13.1055241793426 -20.0158223030722 -21.3401587425212 -22.6215661833955 -23.9536362783729 -27.7979649319756 -31.6462206919856 -6.6756779498147 -14.1072219118591 -11.9434916798987 -4.84492522985031 -3.14958095566512 -7.15779636698537 -3.65202639619322 -4.26785664330432 -14.6031006527912 -3.55834250446073 
-12.6 2.35118606533433 -3.98346905321144 -5.86621396556739 -6.43182448487312 -9.45598630792037 -12.4861583458723 -3.98648669695329 -10.9547808838214 -18.0601195314884 -25.1889060283127 -35.6676294990731 -8.84204941847909 -13.0603637220647 -19.9158223002864 -21.3208005577045 -22.6570475440867 -24.043957184572 -27.9431253836826 -31.8462206892005 -6.68901606676589 -14.1753995743182 -11.901990251342 -4.90342212564281 -3.15323830594972 -7.10661417176245 -3.62988447260862 -4.30055426522762 -14.6906378202224 -3.44430424988085 
-12.4 2.33476248495572 -4.03864986014365 -5.81103315863517 -6.4214612548 -9.50080388477947 -12.5861567296636 -4.0072110753564 -10.9203244552923 -17.9704822960271 -25.0440879859192 -35.4676306497474 -8.85241102950753 -13.0155445261609 -19.8158222974504 -21.3000773271389 -22.6915051204533 -24.1335955678707 -28.0879445739136 -32.0462206863637 -6.70302664976301 -14.2445909642475 -11.8608200274069 -4.96225028833503 -3.15688566170972 -7.05508072058986 -3.60943862991264 -4.33528922946386 -14.7805535913909 -3.3604080926311 
-12.2 2.31824206230158 -4.09415604283349 -5.75552697594533 -6.41044733702826 -9.54529614969757 -12.6861551772716 -4.02923680497426 -10.8868440022203 -17.8814956602653 -24.8995951674675 -35.2676316486059 -8.86342339202134 -12.9710507059849 -19.7158222945846 -21.2780525935144 -22.7249865695186 -24.2225831996259 -28.2324383883586 -32.2462206834985 -6.71765744118419 -14.3147279383585 -11.8199446361383 -5.02137334754019 -3.16050253822505 -7.00319141441572 -3.59058897112772 -4.37194575336877 -14.8727162979856 -3.29520981567749 
-12 2.30162949597434 -4.14997181467004 -5.69971120410878 -6.39881430611975 -9.58947889062561 -12.7861536900362 -4.05250075581583 -10.8542921812254 -17.7931280674338 -24.7554118027994 -35.0676325121013 -8.87505493281712 -12.9268664749441 -19.6158222917072 -21.2547895032901 -22.7575392511309 -24.3109516530747 -28.3766226136439 -32.4462206806204 -6.7328579560445 -14.3857442250554 -11.779329379162 -5.08075660620587 -3.16407002505418 -6.95094312940792 -3.57323766787038 -4.41041022194799 -14.9669965384014 -3.24272917558375 
-11.8 2.28492946747429 -4.20608144650306 -5.64360157227577 -6.38659362137029 -9.63336783770916 -12.8861522689527 -4.0769400265811 -10.8226218201576 -17.705348074533 -24.6115221780656 -34.8676332555345 -8.88727419361086 -12.8829761039048 -19.5158222888349 -21.2303509730864 -22.7892103527603 -24.3987323865371 -28.5205129789393 -32.6462206777489 -6.74857968382324 -14.4575755846671 -11.7389414751078 -5.14036728394046 -3.16757107095576 -6.89833454347687 -3.55728903745369 -4.4505712233643 -15.0632671716507 -3.19944138967799 
-11.6 2.26814664297126 -4.26246926069031 -5.58721375808852 -6.37381663864122 -9.67697866916734 -12.9861509145981 -4.10249192092203 -10.7917859003113 -17.6181243404994 -24.4679106298448 -34.6676338931264 -8.90004981913251 -12.8393639152392 -19.4158222859821 -21.2047997134848 -22.8200469073458 -24.4859567553099 -28.6641251618994 -32.8462206748962 -6.76477630828372 -14.5301600233149 -11.698750285381 -5.2001747427116 -3.17099071554002 -6.8453663738735 -3.54264974492051 -4.49231974501837 -15.161403507492 -3.16308995650533 
-11.4 2.25128566780404 -4.31911964957888 -5.53056336919995 -6.36051457335037 -9.72032699276506 -13.0861496270844 -4.12909402141776 -10.7617376119185 -17.531425663218 -24.3245615636748 -34.4676344380679 -8.91335059408934 -12.7960143013075 -19.3158222831618 -21.1781981551101 -22.8500957378598 -24.5726559747124 -28.8074747701905 -33.0462206720758 -6.78140390069557 -14.6034380046153 -11.6587274889043 -5.26015066154149 -3.17431624548096 -6.79204151492625 -3.52922905175984 -4.53554944074628 -15.2612835921085 -3.13213957615815 
-11.2 2.2343511559302 -4.37601711095207 -5.47366590782675 -6.34671842955332 -9.76342831034121 -13.1861484060338 -4.15668433141816 -10.7324304605457 -17.445221050472 -24.1814594895557 -34.2676349025755 -8.92714551405866 -12.7529117599036 -19.2158222803847 -21.1506083068403 -22.8794033509631 -24.658861049189 -28.9505773060402 -33.2462206692987 -6.7984210911534 -14.6773526564463 -11.6188472179889 -5.32026917235255 -3.17753729491921 -6.73836510299092 -3.51693909362195 -4.58015694398158 -15.362788556717 -3.10549514130643 
-11 2.21734767671296 -4.43314629242361 -5.41653672635521 -6.33245891115191 -9.80629797341134 -13.2861472505755 -4.18520145267607 -10.703818400332 -17.3594798087869 -24.0385890663989 -34.0676352979472 -8.9414038742771 -12.7100409386505 -19.1158222776601 -21.1220915782294 -22.9080158038238 -24.7446026835212 -29.093448121844 -33.446220666574 -6.8157891859184 -14.7518499326829 -11.5790861312824 -5.38050693291233 -3.18064587400707 -6.68434450060762 -3.50569513089798 -4.62604216272915 -15.4658029569361 -3.08234523224986 
-10.8 2.20027974057666 -4.49049203963321 -5.35919097914561 -6.31776632551409 -9.84895113498311 -13.3861461593568 -4.21458477818449 -10.6758559786309 -17.2741716398761 -23.8959351502786 -33.8676356346172 -8.95609536603166 -12.6673866831954 -19.0158222749954 -21.0927085867264 -22.9359785595303 -24.8299111864373 -29.2361023719697 -33.6462206639094 -6.83347224799293 -14.826878741967 -11.5394234461473 -5.44084315922328 -3.1836363531088 -6.62998923249937 -3.49541577393597 -4.67310855297674 -15.5702150943933 -3.06206931210623 
-10.6 2.18315178505873 -4.54803944310983 -5.301643575669 -6.30267048977321 -9.89140270271885 -13.4861451305692 -4.24477467969067 -10.6484984766604 -17.189266734429 -23.7534828413549 -33.667635922217 -8.97119017038635 -12.6249340840735 -18.9158222723969 -21.0625189702213 -22.9633363465019 -24.9148163768855 -29.3785549658945 -33.8462206613108 -6.85143712293575 -14.9023910203864 -11.4998409176135 -5.50125960450039 -3.18650539490891 -6.57531087082325 -3.48602314950691 -4.7212633320243 -15.6759172769175 -3.04417983817655 
-10.4 2.16596816230958 -4.60577388027014 -5.24390913850868 -6.28720064686362 -9.93366729696958 -13.5861441619802 -4.27571267575385 -10.6217020355633 -17.1047358561716 -23.6112175259371 -33.4676361696389 -8.98665904217932 -12.5826685187062 -18.8158222698692 -21.0315812190524 -22.9901330324933 -24.9993475000372 -29.5208205262065 -34.0462206587831 -6.86965342634581 -14.9783417609568 -11.4603227838632 -5.56174050468885 -3.18925185793744 -6.52032289669109 -3.4774430143475 -4.77041763402521 -15.7828060160787 -3.02828461135021 
-10.2 2.14873312885902 -4.66368104980207 -5.18600196897675 -6.2713853967936 -9.97575921643149 -13.6861432509741 -4.30734156935049 -10.595423759628 -17.0205504107044 -23.469124910938 -33.2676363851078 -9.00247337878995 -12.5405756857849 -18.715822267416 -20.9999525384714 -23.0164115214442 -25.0835331585201 -29.6629133542214 -34.2462206563299 -6.88809348519157 -15.0546889893345 -11.4208556731771 -5.62227248544976 -3.19187666916604 -6.46504053838813 -3.46960479971121 -4.82048658892084 -15.8907821405063 -3.01406139817772 
-10 2.13145083820564 -4.72174699656314 -5.12793602221568 -6.25525264688765 -10.0176924132866 -13.7861423945902 -4.33960554754135 -10.5696217910578 -16.9366824953731 -23.3271910488456 -33.0676365762544 -9.01860526993585 -12.4986416301697 -18.6158222650398 -20.9676887490508 -23.0422136787847 -25.1674012626217 -29.804847405084 -34.4462206539536 -6.90673225488987 -15.1313937057939 -11.3814284961143 -5.68284445437942 -3.19438269133502 -6.40948061379566 -3.46244160321556 -4.87138933918626 -15.9997508375328 -3.00124028776256 
-9.80000000000004 2.11412533670955 -4.77995812538036 -5.06972489339846 -6.23882958422797 -10.0594804794441 -13.886141589565 -4.3724502367529 -10.5442553514521 -16.8531049269502 -23.1854023516055 -32.8676367501971 -9.03502752527261 -12.4568527566893 -18.5158222627421 -20.9348442314843 -23.0675802900354 -25.2509790026895 -29.9466362739691 -34.6462206516559 -6.92554720118225 -15.2084197809035 -11.3420323135895 -5.74344746912704 -3.19677457726503 -6.35366137090884 -3.45589011219996 -4.92304897698788 -16.1096216041516 -2.98959106734296 
-9.60000000000004 2.0967605628648 -4.83830120349482 -5.01138181528401 -6.22214267080037 -10.101136644131 -13.9861408323663 -4.40582271263849 -10.5192847492232 -16.7697912466069 -23.0437455931478 -32.6676369136248 -9.05171367928324 -12.4151958325854 -18.4158222605238 -20.9014719168081 -23.0925510534737 -25.3342928442423 -30.0882931936363 -34.8462206494376 -6.94451817340633 -15.285733831242 -11.3026602076991 -5.80407460825626 -3.19905863828018 -6.29760235380915 -3.44989048441345 -4.97539242731583 -16.220308132594 -2.97891396883687 
-9.40000000000004 2.07936035026432 -4.89676335059988 -4.95291966817894 -6.20521766344953 -10.1426737838852 -14.0861401192256 -4.43967146032055 -10.4946713498002 -16.6867157000788 -22.9022078995146 -32.4676370728866 -9.06863797135464 -12.3736579775518 -18.3158222583851 -20.8676233262491 -23.1171646100197 -25.4173685478934 -30.2298310443925 -35.0462206472988 -6.96362726055696 -15.3633050654977 -11.2633071477447 -5.86472083729986 -3.20124272021833 -6.24132428864261 -3.44438617427983 -5.02835026428727 -16.3317281166705 -2.96903270584177 
-9.20000000000004 2.06192843417011 -4.95533201676635 -4.89435100201247 -6.1880796580539 -10.1841044446561 -14.1861394461629 -4.47394628618408 -10.4703775094973 -16.6038531936094 -22.7607767268787 -32.2676372340843 -9.08577530162796 -12.3322266416586 -18.2158222563255 -20.8333486595236 -23.1414586094607 -25.5002312135008 -30.3712623761664 -35.2462206452392 -6.98285864265383 -15.441105113761 -11.2239698636751 -5.9253828822272 -3.20333609897958 -6.18484900123701 -3.43932371813338 -5.08185647430729 -16.443802992857 -2.95978912217686 
-9.00000000000004 2.04446846167048 -5.0139949483156 -4.83568807046322 -6.17075315779726 -10.2254408759487 -14.2861388090048 -4.50859818146606 -10.44636647323 -16.5211792257929 -22.619439827513 -32.0676374031693 -9.10310116274509 -12.2908895712265 -18.1158222543441 -20.7986969313452 -23.1654698128315 -25.5829053484209 -30.5125994426357 -35.4462206432578 -7.00219844210899 -15.5191078447654 -11.184646731581 -5.98605911495634 -3.20534940015909 -6.12819937086766 -3.43465248330266 -5.13584817102581 -16.5564576211248 -2.951038991777 
-8.80000000000004 2.02698400539884 -5.07274014172641 -4.77694287705242 -6.15326216536366 -10.2666950769259 -14.3861382033928 -4.54357913798182 -10.422602236335 -16.438669795487 -22.4781852037963 -31.8676375860418 -9.12059154766233 -12.2496347627329 -18.0158222524397 -20.7637161557975 -23.1892342306947 -25.6654149596949 -30.6538542473205 -35.6462206413533 -7.02163458369941 -15.5972891797667 -11.1453376797606 -6.04674945942836 -3.20729455122069 -6.07139932851806 -3.43032438990242 -5.19026527103639 -16.6696199145461 -2.94264866037186 
-8.60000000000004 2.00947858070504 -5.13155578594204 -4.71812723283678 -6.13563029832565 -10.3078788541035 -14.486137624786 -4.57884191745919 -10.3990493715967 -16.3563012865331 -22.3370010506268 -31.6676377886566 -9.13822283426462 -12.2084504051196 -17.9158222506107 -20.728453577106 -23.2127872962188 -25.7477836694346 -30.7950386012758 -35.8462206395243 -7.0411566561041 -15.675626896387 -11.1060441079496 -6.10745531083966 -3.20918475841596 -6.01447389149809 -3.42629359939783 -5.24505012474743 -16.7832204124728 -2.93449231373242 
-8.40000000000004 1.99195566618437 -5.19043019339547 -4.65925282538335 -6.11788092708467 -10.349003890316 -14.5861370684519 -4.61433977574607 -10.3756728224302 -16.2740503299131 -22.1958756865534 -31.4676380171298 -9.15597164741611 -12.1673248108176 -17.8158222488554 -20.6929559455369 -23.2361640721031 -25.8300348527724 -30.936164192067 -36.0462206377689 -7.0607557945627 -15.754100442299 -11.0667688389548 -6.16817948726609 -3.21103452738935 -5.95744925301766 -3.42251619044526 -5.3001471232483 -16.8971918184271 -2.92644974179604 
-8.20000000000005 1.97441872751006 -5.24935171993602 -4.60033129884281 -6.10003733500198 -10.3900818247738 -14.6861365294503 -4.65002614263147 -10.352437662775 -16.1918936437175 -22.0547974738171 -31.267638277853 -9.17381469881343 -12.1262463356744 -17.7158222471716 -20.6572698376909 -23.2593994907977 -25.9121917980075 -31.0772426638427 -36.2462206360851 -7.0804245713568 -15.8326907456337 -11.0275160892084 -6.22892620020183 -3.21285971378416 -5.90035291287231 -3.418949809268 -5.35550226861157 -17.0114684903309 -2.91840449241427 
-8.00000000000005 1.95687124447431 -5.30830867397525 -4.54137434480358 -6.0821229000815 -10.4311243438926 -14.7861360026083 -4.68585425854849 -10.3293088246528 -16.109807851556 -21.9137547276165 -31.0676385776131 -9.19172860527759 -12.0852032880993 -17.6158222455573 -20.6214420199196 -23.2825286270656 -25.9942778883147 -31.2182857081891 -36.4462206344708 -7.10015690584816 -15.9113800341642 -10.9882914696605 -6.28970105542624 -3.21467761496973 -5.84321386001827 -3.41555330725146 -5.41106272063427 -17.1259858963929 -2.91024236395942 
-7.80000000000005 1.9393167411763 -5.36728921505994 -4.48239380371888 -6.06416129778852 -10.4721432826843 -14.8861354824847 -4.72177676899033 -10.30625079401 -16.0277692798285 -21.7727356148042 -30.8676389237162 -9.20968968589972 -12.0441838276368 -17.51582224401 -20.5855198540337 -23.3055870022644 -26.0763168045982 -31.3593051655573 -36.6462206329237 -7.11994799876754 -15.9901516681683 -10.9491020214952 -6.35051108868462 -3.21650710714303 -5.78606281110687 -3.41228637107506 -5.46677632554257 -17.2406800423859 -2.90185020745393 
-7.60000000000005 1.92175881937146 -5.42628124182319 -4.42340177695563 -6.04617672510508 -10.5131507367641 -14.9861349633278 -4.75774527644942 -10.2832272747058 -15.945753733761 -21.6317280419735 -30.6676393241222 -9.22767373794407 -12.0031758529179 -17.4158222425279 -20.5495517454993 -23.3286109204933 -26.1583327495903 -31.5003131373126 -36.8462206314423 -7.13979427980217 -16.0689899759662 -10.9099562757666 -6.41136482528122 -3.21836881697638 -5.72893249417735 -3.40910913428769 -5.52259111551845 -17.355486859125 -2.89311501219945 
-7.40000000000005 1.90420119483315 -5.48527226981478 -4.36441074896404 -6.02819414481599 -10.5541591844666 -15.0861344390219 -4.79370985188186 -10.2602008221467 -15.8637362532103 -21.4907195334312 -30.4676397875883 -9.24565579250767 -11.9621668794899 -17.3158222411083 -20.5135876321126 -23.3516378350981 -26.2403506921867 -31.6413221079007 -37.0462206300219 -7.15969339273257 -16.1478801168882 -10.8708643607054 -6.4722723873337 -3.22028535103727 -5.67185800024627 -3.40598179607854 -5.57845480530088 -17.470341576899 -2.88392330302568 
-7.20000000000005 1.88664773680648 -5.54424929894198 -4.30543371983685 -6.01023955056655 -10.5951816193443 -15.1861339030268 -4.82961850461523 -10.2371324457528 -15.7816908476893 -21.349697098783 -30.2676403238129 -9.26360984940269 -11.9211439072577 -17.2158222397489 -20.4776795142452 -23.3747067463579 -26.3223966325737 -31.7823450774148 -37.2462206286633 -7.17964419856161 -16.2268079518444 -10.8318381374072 -6.53324562939988 -3.22228156397625 -5.61487718405845 -3.40286422687313 -5.63431426522267 -17.585178065948 -2.87416083868735 
-7.00000000000005 1.86910251038353 -5.60319867109518 -4.24648434768364 -5.99234025154138 -10.6362316924724 -15.2861333483081 -4.86541661302433 -10.2139811820087 -15.699590211792 -21.2086470907325 -30.0676409436092 -9.28150859240755 -11.8800932781094 -17.1158222384474 -20.44188202433 -23.397858628596 -26.404497886965 -31.9233957039593 -37.4462206273609 -7.19964681541069 -16.3057599408467 -10.7928913821031 -6.59429832067855 -3.22438488310172 -5.55803113103033 -3.39971558127966 -5.6901149917824 -17.6999281646609 -2.86371265303626 
-6.80000000000005 1.85156982177432 -5.66210591804403 -4.18757710073479 -5.97452517659304 -10.6773238644729 -15.3861327672574 -4.90104631627589 -10.1907036383114 -15.6174054211458 -21.0675550531375 -29.8676416590654 -9.29932308505918 -11.8390005238121 -17.0158222372013 -20.4062530352893 -23.4211368865041 -26.4866833918219 -32.0644884557651 -37.6462206261156 -7.21970269752966 -16.3847230699145 -10.7540400172732 -6.65544637604412 -3.22662569151844 -5.50136469249858 -3.39649392094743 -5.74580057839902 -17.8145209982264 -2.85246345862239 
-6.60000000000004 1.83405426628087 -5.72095560025175 -4.12872741852708 -5.95682519652633 -10.7184735666139 -15.4861321516061 -4.93644586978345 -10.1672535096113 -15.535105610238 -20.9264055600219 -29.6676424837421 -9.31702244828164 -11.7978502048269 -16.9158222360083 -20.3708543052647 -23.4445878386872 -26.5689840262127 -32.2056387723636 -37.8462206249218 -7.23981475576744 -16.46368481036 -10.7153023933033 -6.71670813761588 -3.22903777088248 -5.44492708965452 -3.39315585167803 -5.80131219133733 -17.9288822933724 -2.84029843552625 
-6.40000000000004 1.81656077873413 -5.77973113741446 -4.06995188136437 -5.93927346292466 -10.7596973701749 -15.5861314923299 -4.9715489675494 -10.1435810702145 -15.4526576336785 -20.7851820462997 -29.4676434328572 -9.33457352146487 -11.7566257408474 -16.8158222348662 -20.3357521554724 -23.4682612260576 -26.6514329507458 -32.3468632340595 -38.0462206237804 -7.25998752967286 -16.5426331214282 -10.676699630046 -6.77810471622454 -3.23165881232844 -5.38877259393815 -3.3896561873289 -5.85658806415091 -18.0429337033487 -2.82710442315799 
-6.20000000000004 1.79909468615369 -5.83841463153223 -4.0112683872466 -5.92190576190484 -10.8010131632729 -15.6861307795456 -5.00628403466923 -10.1196326432166 -15.3700257125628 -20.6438666310663 -29.2676445235059 -9.35194050860669 -11.7153092338715 -16.7158222337724 -20.3010181779068 -23.4922107426097 -26.7340659614158 -32.4881797388472 -38.2462206226858 -7.28022742295996 -16.621556508833 -10.6382560292153 -6.83966040370333 -3.23453100568945 -5.33296129318101 -3.38594765471178 -5.91156302565157 -18.1565921589671 -2.81277151354159 
-6.00000000000004 1.78166176213927 -5.89698668416192 -3.95269633461691 -5.9047608795029 -10.8424403335006 -15.7861300024031 -5.04057349654999 -10.0953500524676 -15.2871710691842 -20.502439935058 -29.0676457748679 -9.36908461281853 -11.6738812854536 -16.6158222327249 -20.2667299663412 -23.5164945836739 -26.8169218551096 -32.6296076851707 -38.446220621639 -7.30054300859582 -16.7004441470986 -10.5999995622215 -6.90140316061449 -3.23770170997092 -5.27755994483317 -3.38198065064626 -5.96616807421574 -18.269769260161 -2.79719502375284 
-5.80000000000004 1.76426828258991 -5.95542620920861 -3.89425680957021 -5.88788097597575 -10.8839999550202 -15.8861291489693 -5.07433303031337 -10.0706700611843 -15.2040515528542 -20.3608808936813 -28.8676472084445 -9.38596366190829 -11.6323208094967 -16.5158222317213 -20.23297186515 -23.5411760075294 -26.9000428040118 -32.7711681591196 -38.6462206206346 -7.32094542776167 -16.7792860913111 -10.5619624563406 -6.96336520230351 -3.24122422661325 -5.22264293642843 -3.37770307953243 -6.0203300281486 -18.3823707391406 -2.7802778030899 
-5.60000000000004 1.74692108220552 -6.01371024308907 -3.83597277568976 -5.87131196535741 -10.9257149782823 -15.9861282061119 -5.10747080566965 -10.0455238026602 -15.1206212604495 -20.2191665673962 -28.667648848279 -9.40253172870725 -11.5906048424152 -16.4158222307593 -20.1998357286669 -23.5663239049268 -26.9834747352896 -32.9128841242779 -38.8462206196734 -7.34144888816306 -16.858073585593 -10.5241818828616 -7.025583686929 -3.24515867735828 -5.16829335329338 -3.37306028237161 -6.07397126486824 -18.4942960097407 -2.76193278361163 
-5.40000000000004 1.72962761121744 -6.07181375412517 -3.77786926465366 -5.85510389655411 -10.9676104205151 -16.0861271593808 -5.13988672273469 -10.0198362086891 -15.0368301554424 -20.0772719513529 -28.4676507211996 -9.41873874985691 -11.5487083525287 -16.3158222298368 -20.1674216835992 -23.5920133708951 -27.0672677122941 -33.0547806123185 -39.0462206187501 -7.36207129141572 -16.9367994998817 -10.4867007750781 -7.08810153333699 -3.24957301273017 -5.11460417762879 -3.36799509257576 -6.12700958610849 -18.605437842017 -2.74208567103118 
-5.20000000000004 1.71239599200999 -6.12970945230398 -3.71997356647484 -5.83931133370954 -11.0097135558493 -16.1861259928938 -5.17147165128346 -9.99352543905905 -14.9526236876335 -19.9351697853652 -28.2676528570331 -9.43453014532919 -11.5066040498222 -16.2158222289514 -20.1358388899994 -23.6183262754741 -27.1514763150519 -33.196884913255 -39.2462206178654 -7.38283500984619 -17.015458916491 -10.4495687953298 -7.15096838798706 -3.25454416920143 -5.06167963592162 -3.36244804226154 -6.17935823397308 -18.7156821880604 -2.72067762816289 
-5.00000000000004 1.6952350755746 -6.18736759960017 -3.66231541917865 -5.82399373545158 -11.0520541048876 -16.2861246892282 -5.20210667225903 -9.96650231273844 -14.8679424140167 -19.7928303644522 -28.067655288824 -9.44984643907116 -11.464262196268 -16.115822228101 -20.1052062999634 -23.6453518327343 -27.2361600196083 -33.3392267651076 -39.4462206170142 -7.40376785025664 -17.0940499041976 -10.412843488444 -7.21424177828616 -3.26015941220434 -5.00963673162796 -3.35635775720179 -6.23092609620952 -18.824908197593 -2.69766779789494 
-4.80000000000004 1.67815449811678 -6.24475581978496 -3.60492719899386 -5.80921583518213 -11.0946644248029 -16.3861232293284 -5.23166231718032 -9.93866973747493 -14.7827216185684 -19.6502213488191 -27.8676580530061 -9.46462287862301 -11.421650415635 -16.0158222272833 -20.0756534184072 -23.6731871713629 -27.3213835784217 -33.4818385441058 -39.6462206161972 -7.42490422421062 -17.1725744983364 -10.3765916422132 -7.27798847297323 -3.26651788670662 -4.95860698594582 -3.34966155671002 -6.28161811590254 -18.9329884374709 -2.67303549150643 
-4.60000000000004 1.6611647393438 -6.30183890258812 -3.54784411619071 -5.79504803268002 -11.1375797051039 -16.4861215924326 -5.25999778494147 -9.90992212243293 -14.6968909207232 -19.5073075681708 -27.6676611895546 -9.47878904344194 -11.3787334976508 -15.9158222264959 -20.0473210864064 -23.7019379221653 -27.4072174120272 -33.6247554605145 -39.8462206154091 -7.44628658272839 -17.2510399396574 -10.3408909179279 -7.34228611257943 -3.27373244350967 -4.90873845994534 -3.34229630097318 -6.33133594296885 -19.0397893473403 -2.64678189798289 
-4.40000000000004 1.64427718487059 -6.35857859402331 -3.49110442475551 -5.78156681340943 -11.1808381772686 -16.5861197560324 -5.28696010318222 -9.88014474923848 -14.6103738560936 -19.364050812106 -27.4676647420546 -9.49226842555298 -11.3354731883267 -15.8158222257365 -20.020362319907 -23.7317188471011 -27.4937380283982 -33.7680157683207 -40.0462206146504 -7.4679671521587 -17.3294602005229 -10.305831795923 -7.40722515493373 -3.28193179442877 -4.86019811942962 -3.33419949796841 -6.37997883139928 -19.1451719272059 -2.61893118915542 
