pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Csi{0} Csi{-1} Csi{1} CssubZr{-5} CssubZr{-4} CssubZr{-3} CssubO{1} CssubO{2} CssubO{3} Stoich
-4.20000000000004 1.3649262879353 -7.29715639221152 -2.55252662656731 -4.0043158834742 -10.3421650455215 -16.6860244224735 -8.84150215650227 -12.4961090043703 -16.2877603130373 -20.1028594708614 -27.2678956026218 -11.2694240069837 -12.1740509715692 -15.7158222107908 -16.4660511122087 -21.1159854375909 -25.8165824170763 -33.0294379551869 -40.2462205997049 -25.7920732354127 -35.4008989175775 -17.5170378616881 -25.9794993584383 -14.7082663826443 -3.000000003435 -26.4670280681239 -14.327821720316 -11.1019966995777 -1.94025491741448 
-4.00000000000004 1.36324914303987 -7.30279135161373 -2.54689166716509 -4.09304199168109 -10.4365261131306 -16.7860204494849 -8.66404199442873 -12.3130138828946 -16.0990302321593 -19.9084944305812 -27.0678956029394 -11.1806939257887 -12.079685930972 -15.6158222107915 -16.6435112746004 -21.2990805593849 -26.0053124982724 -33.2238029957853 -40.4462205997055 -25.9751683554687 -35.5896289970357 -17.6944980223418 -25.9907692758224 -14.7139013406261 -3.00000000201459 -26.7444842557888 -14.5996429485779 -11.3681829684377 -1.93609484575625 
-3.80000000000004 1.36187040383265 -7.30742371193037 -2.54225930684845 -4.18377396637813 -10.5318904481443 -16.8860171448152 -8.48257143618543 -12.1269109643346 -15.9082949532827 -19.713126791388 -26.8678956034295 -11.0899586464228 -11.9843182912894 -15.5158222107922 -16.8249818333346 -21.4851834784357 -26.1960477776399 -33.4191706354694 -40.6462205997062 -26.1612712727693 -35.780364274653 -17.8759685793258 -26.0000339951956 -14.7185336996827 -3.00000000075453 -27.0259515081019 -14.8764778405752 -11.640385500118 -1.93266440193912 
-3.60000000000004 1.3607436856837 -7.31120931867452 -2.5384737001043 -4.2762000263627 -10.628102114873 -16.9860144182881 -8.29771386392142 -11.9382677853265 -15.7158661675304 -19.5169123988916 -26.6678956041889 -10.997529859912 -11.8881038980345 -15.4158222107932 -17.0098394063589 -21.6738266582042 -26.3884765641525 -33.6153850287262 -40.8462205997071 -26.3499144518754 -35.9727930605033 -18.0608261516878 -26.0076052087809 -14.7223193065239 -3.00000000085155 -27.3108063539362 -15.1575470796646 -11.9176691324636 -1.92985397777949 
-3.40000000000004 1.35982749868163 -7.314287571827 -2.53539544695183 -4.37004128597978 -10.7250216276426 -17.0860121842101 -8.11002687771606 -11.7475025459686 -15.5220226750201 -19.3199906532288 -26.4678956053737 -10.9036863662182 -11.7911821511882 -15.3158222107944 -17.1975263937502 -21.8645918987479 -26.5823200578487 -33.8123067755749 -41.0462205997083 -26.5406796908401 -36.1666365526204 -18.2485131375 -26.0137617146915 -14.725397559282 -3.00000000045721 -27.5984911056689 -15.4421535782455 -12.1991973778917 -1.92756404452915 
-3.20000000000004 1.35908552089677 -7.31678050771249 -2.53290251106634 -4.46505359418634 -10.8225268717346 -17.1860103641876 -7.91999862311098 -11.5549813554781 -15.327008548644 -19.1224835909672 -26.2678956072266 -10.8086722379907 -11.6936750870752 -15.2158222107959 -17.3875546502097 -22.0571130910929 -26.7773341860792 -34.0098138396909 -41.2462205997098 -26.7332008810805 -36.3616506787463 -18.4385413918549 -26.0187475862108 -14.7278904949158 -3.00000000020549 -27.8885175400002 -15.7296870766905 -12.4842379404516 -1.92570648604972 
-3.00000000000004 1.35848649500258 -7.31879314633651 -2.53088987244232 -4.56102684133293 -10.9205127575052 -17.2860088885823 -7.72804918051267 -11.3610192742557 -15.1310338287977 -18.9244962324969 -26.0678956101323 -10.7126975152406 -11.5956877257011 -15.1158222107978 -17.5795040957155 -22.2510751752227 -26.973308908833 -34.2078012010687 -41.4462205997117 -26.9271629622561 -36.5576253985459 -18.6304908344065 -26.0227728634102 -14.7299031334912 -3.00000000015692 -28.1804655069442 -16.0196224050113 -12.772160630148 -1.92420482232667 
-2.80000000000004 1.35800386874871 -7.32041469934269 -2.52926831943614 -4.65778254368007 -11.0188900128586 -17.3860076969418 -7.53453539710341 -11.1658839378403 -14.934276939376 -18.7261177900691 -25.8678956146983 -10.6159406212554 -11.4973092787097 -15.0158222108002 -17.7730178836931 -22.4462105162065 -27.170065802823 -34.4061796480649 -41.646220599714 -27.122298298764 -36.75438228806 -18.8240046179082 -26.0260159695126 -14.7315246865875 -3.00000000024697 -28.4739780988034 -16.3115134438635 -13.0624301159944 -1.92299365689586 
-2.60000000000004 1.35761527559589 -7.32172031500301 -2.52796270377581 -4.7551703531527 -11.1175834379915 -17.4860067377351 -7.33975786693184 -10.9698007920084 -14.7368881778838 -18.5274234129165 -25.6678956218854 -10.518551852579 -11.398614894373 -14.9158222108032 -17.9677954210548 -22.6422936692285 -27.3674545715054 -34.6048740324075 -41.846220599717 -27.3183814447432 -36.9517710496995 -19.0187821482271 -26.0286272009776 -14.7328303023921 -3.0000000003913 -28.7687546699122 -16.6049843993128 -13.354595455783 -1.92201761803337 
-2.40000000000004 1.35730192416304 -7.32277312958543 -2.52690988919339 -4.85306395391857 -11.2165298533398 -17.5860059676657 -7.14396913658954 -10.7729592470837 -14.5389938183767 -18.328476238827 -25.4678956332134 -10.4206574817476 -11.2996677089592 -14.815822210807 -18.1635841627289 -22.839135225485 -27.5653489423443 -34.8038212178289 -42.0462205997208 -27.5152229891227 -37.1496654086614 -19.2145708780242 -26.0307328295935 -14.7338831164255 -2.99999999984231 -29.0645426296365 -16.899719544454 -13.6482777863421 -1.92122999263729 
-2.20000000000004 1.35704793585137 -7.32362649283913 -2.52605652593969 -4.95135661051757 -11.3156758731925 -17.6860053507721 -6.94738260747429 -10.5755193547147 -14.340700562754 -18.1293296199506 -25.2678956510834 -10.3223642082598 -11.2005210722177 -14.7158222108117 -18.3601707097188 -23.0365751357287 -27.7636422158416 -35.0029678545799 -42.2462205997255 -27.7126628812372 -37.3479586640297 -19.411157406885 -26.0324395558417 -14.7347364794201 -2.99999999958313 -29.3611285415986 -17.1954520931631 -13.9431569717972 -1.92059117395749 
-2.00000000000004 1.35683963609699 -7.32432634928123 -2.5253566694976 -5.04995640431849 -11.4149755234355 -17.7860048574573 -6.75018206145146 -10.3776189522498 -14.142100303847 -17.9300295046015 -25.0678956792921 -10.22376392115 -11.1012209286658 -14.6158222108177 -18.5573712839563 -23.2344755664083 -27.9622425029634 -35.2022679981438 -42.4462205997314 -27.9105632839482 -37.5465589231827 -19.6083579531539 -26.0338392689659 -14.7354363361022 -2.9999999998232 -29.6583285945471 -17.4919522896687 -14.238957311861 -1.92006695087456 
-1.80000000000004 1.35666477834457 -7.32491384553082 -2.52476917324801 -5.14878101790211 -11.5143876332687 -17.8860044635401 -6.55253209099663 -10.1793814855454 -13.943275340893 -17.7306170453979 -24.867895723839 -10.1249389136567 -11.0018084249229 -14.5158222108252 -18.7550212989655 -23.4327130776671 -28.1610675104717 -35.4016805019017 -42.6462205997389 -28.1088007508777 -37.7453838863618 -19.8060079238337 -26.0350142616827 -14.7360238325694 -3.00000000004074 -29.9559781713018 -17.7890143701746 -14.535431896117 -1.9196265996757 
-1.60000000000004 1.35651164383489 -7.32542835488981 -2.52425466388901 -5.24775168502398 -11.6138728097496 -17.9860041493799 -6.35459019878351 -9.98092508397327 -13.7443044299619 -17.5311316251078 -24.6678957941899 -10.0259679323841 -10.9023229342913 -14.4158222108347 -18.9529632615389 -23.6311695495995 -28.3600384917631 -35.6011659925521 -42.8462205997484 -28.3072571519996 -37.9443547968427 -20.0039498155966 -26.036043279941 -14.7365383414687 -2.99999999958107 -30.2539197488955 -18.0864414384086 -14.8323444549923 -1.91924064124001 
-1.40000000000004 1.35636792089099 -7.3259112427764 -2.52377177600243 -5.34678565897008 -11.7133896715823 -18.0860038990992 -6.15652186138871 -9.78237385869189 -13.5452703167939 -17.3316146240532 -24.4678959052487 -9.9269337081692 -10.8028058221898 -14.3158222108466 -19.1510317100044 -23.8297208859516 -28.5590727160018 -35.8006831046774 -43.0462205997602 -28.5058083775656 -38.1433889102953 -20.202018153276 -26.0370090559869 -14.737021229628 -2.99999999985379 -30.5519878362819 -18.3840266379092 -15.129446766606 -1.91887802538371 
-1.20000000000004 1.35621921619168 -7.32641086862616 -2.52327215015267 -5.44578620808279 -11.8128898465448 -18.1860036999114 -5.95852053994991 -9.58387291140333 -13.3462697436556 -17.1321144250652 -24.2678960804109 -9.82793295988364 -10.7033054480545 -14.2158222108615 -19.3490332066203 -24.0282220084172 -28.7580734643172 -36.0001834788425 -43.2462205997751 -28.7043093246523 -38.3423894832317 -20.400019474513 -26.0380083074696 -14.737520855261 -2.99999999963701 -30.8499889583166 -18.6815281340933 -15.4264486369407 -1.91850236729087 
-1.00000000000004 1.35604700149452 -7.3269894846 -2.52269353417882 -5.54462881777544 -11.9123110722113 -18.2860035415518 -5.76083527963449 -9.38560903511406 -13.1474272513925 -16.9326933168282 -24.0678963562001 -9.72909019185005 -10.6038840640471 -14.1158222108802 -19.5467187427436 -24.2264861605144 -28.9569162323882 -36.1996048628873 -43.4462205997938 -28.9025732012513 -38.5412319758046 -20.5977047351382 -26.0391655397084 -14.7380994715259 -2.99999999992807 -31.147674060563 -18.9786346203666 -15.7229765072398 -1.91806673944972 
-0.800000000000041 1.3558257425484 -7.32773288201433 -2.5219501367645 -5.6431418971962 -12.0115675490464 -18.3860034158012 -5.5638093022625 -9.18783966032774 -12.9489144791918 -16.7334371472132 -23.8678967891708 -9.63057698670213 -10.5046274614848 -14.0158222109037 -19.7437451531097 -24.4242559682948 -29.1554294375829 -36.3988614654964 -43.6462205998172 -29.1003425757765 -38.7397447477441 -20.7947307122491 -26.0406523342525 -14.7388428686557 -2.99999999964356 -31.4446999119003 -19.2749170742888 -16.0185155637481 -1.91750636003508 
-0.600000000000041 1.35551898028825 -7.32876355794864 -2.52091946083018 -5.74108044561906 -12.1105367734035 -18.4860033160927 -5.36793268258955 -8.99093236472048 -12.7509765076503 -16.5344684997373 -23.6678974657606 -9.53263833859978 -10.4056581374481 -13.9158222109327 -19.9396224494024 -24.6211639405218 -29.3533680857442 -36.597830789592 -43.8462205998471 -29.2972498720951 -38.9376827199971 -20.9906073326333 -26.0427136868033 -14.7398735452722 -3.00000000032571 -31.7405764325467 -19.5697629190013 -16.3123307325262 -1.9167285690745 
-0.400000000000041 1.35507431172118 -7.33025757872747 -2.51942544005136 -5.83809232515512 -12.2090426737184 -18.5860032371864 -5.17390981543903 -8.79541547679114 -12.5539655989421 -16.3359635702503 -23.4678985154948 -9.43562638019367 -10.3071521582632 -13.8158222109689 -20.1336463663225 -24.8166818782207 -29.550380044222 -36.7963367688487 -44.0462205998826 -29.4927667593601 -39.1346936280409 -21.1846301991195 -26.0457017276603 -14.7413675653504 -2.99999999962511 -32.0345992200903 -19.8622916857661 -16.6033654785118 -1.91559988624592 
-0.200000000000041 1.35441780547444 -7.33246334285539 -2.51721967592343 -5.93368073461684 -12.3068368473081 -18.6860031749039 -4.98273448316661 -8.60203438039079 -12.3583787384138 -16.1381709455941 -23.2679001267106 -9.34003790849415 -10.2093579224358 -13.7158222110136 -20.3248233098562 -25.0100645858823 -29.7459685160115 -36.9941310047661 -44.2462205999279 -29.6861478562561 -39.3302804890648 -21.3758055318876 -26.0501132563672 -14.7435733299293 -3.00000000007613 -32.3257744905313 -20.1512611920792 -16.8901292206973 -1.91393137765881 
-4.1133763062362e-14 1.35344956018162 -7.33571650418409 -2.51396651459474 -6.02717436296316 -12.4035836369831 -18.7860031259076 -4.79574956326713 -8.41179629916262 -12.164887495857 -15.9414265417086 -23.0679025614964 -9.24654423120592 -10.1126110838188 -13.6158222110679 -20.511810664595 -25.2003051019499 -29.9394621934077 -37.190877843491 -44.4462205999815 -29.8763859378406 -39.523771731978 -21.5627904521434 -26.0566195793265 -14.74682649156 -3.00000000037808 -32.6127593617365 -20.4349929019556 -17.1706077692447 -1.91146642221174
