pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Tei{0} Tei{-1} Tei{1} TesubO{1} TesubO{2} TesubO{3} TesubZr{-3} TesubZr{-4} TesubZr{-5} Stoich
-4.20000000000004 1.69994120899355 -6.17155568565682 -3.678127333122 -6.25549605233918 -11.4677445078318 -16.6860031782291 -4.33868880143967 -9.11889635586242 -14.036148371084 -18.9768482354629 -27.267485073778 -9.01822259434383 -11.048450265484 -15.7158222112604 -20.968453938897 -24.4927875577245 -28.0677838306552 -34.1550386622112 -40.2462206001744 -9.92365216067108 -19.5981223006687 -12.9485397128018 -10.1498165084851 -6.21154605634706 -7.97683528971402 -5.0286361275807 -7.88739255264509 -20.4655627400853 -3.18321991801836 
-4.00000000000004 1.68827608547872 -6.21074877959086 -3.63893423918796 -6.27710983132327 -11.52855138075 -16.7860031450813 -4.29546331570209 -9.0364777761908 -13.9145366974784 -18.8160434679232 -27.0674872123042 -8.99660878222539 -10.9876433594315 -15.6158222112738 -21.0116815631742 -24.5752082759359 -28.1893976428005 -34.3158455682906 -40.4462206001879 -10.0002339618386 -19.7138971957703 -12.9859284200354 -10.2872051825574 -6.30974163648487 -8.03583777591817 -5.02279934906318 -7.9207488680616 -20.5381121494358 -3.14517396745104 
-3.80000000000004 1.67660896686721 -6.2499485767554 -3.59973444202342 -6.29871020940775 -11.589351555999 -16.8860031174949 -4.25226484893176 -8.95407951225593 -13.792938636379 -18.6552456096593 -26.8674895568758 -8.97500837657034 -10.9268431566119 -15.5158222112897 -21.054882374532 -24.6576088844581 -28.3109980484873 -34.4766457711419 -40.6462206002037 -10.0779731819326 -19.8308362130289 -13.0244678429648 -10.4257445778845 -6.40908123464785 -8.09597757691624 -5.01814030520643 -7.95528962136939 -20.6118526999081 -3.10710048754189 
-3.60000000000004 1.66493485696265 -6.28917186363308 -3.56051115514574 -6.3202636126985 -11.6501282461674 -16.986003094541 -4.20916056711002 -8.87175194355652 -13.6713877808019 -18.4944714672045 -26.6674921275433 -8.95345495034388 -10.8660664435078 -15.4158222113079 -21.0979892270394 -24.7399390238432 -28.4325514747501 -34.6374224842823 -40.8462206002219 -10.1565920564322 -19.9486783744061 -13.0638634305867 -10.5651401425343 -6.50925351241962 -8.15692656781071 -5.01443161098843 -7.99080421402907 -20.6865905794455 -3.06896679096697 
-3.40000000000004 1.65325047264923 -6.32842967100861 -3.52125334777021 -6.3417479788137 -11.7108704196581 -17.0860030754072 -4.16619461531643 -8.78952818438739 -13.5499062142572 -18.3337320932843 -26.4674949462476 -8.9319705651153 -10.8053242509037 -15.3158222113283 -21.1409579975576 -24.8221656017369 -28.5540358600194 -34.7981646769271 -41.0462206002422 -10.2358690946668 -20.0672132200162 -13.1038826614457 -10.7051593542393 -6.61001491674943 -8.2184301647646 -5.01148489003352 -8.02711530044969 -20.7621594732417 -3.03075086163304 
-3.20000000000004 1.64155383352772 -6.36772865273127 -3.48195436604755 -6.36314999936336 -11.7715714219304 -17.1860030594022 -4.12339363297155 -8.70742822031985 -13.428507268467 -18.1730341657714 -26.2674980370121 -8.91056852858307 -10.7446232326488 -15.2158222113507 -21.1837620706894 -24.9042686565914 -28.6754378965964 -34.9588656952269 -41.2462206002646 -10.3156301681209 -20.186273275193 -13.1443447531772 -10.8456214299433 -6.71117801073039 -8.28029427702329 -5.00914599939768 -8.06407539153651 -20.8384185460511 -2.99243893895315 
-3.00000000000004 1.62984391725331 -6.40707224372877 -3.44261077505005 -6.38446280391481 -11.8322278174794 -17.2860030459487 -4.08077138609956 -8.62546238245037 -13.3071978396 -18.012381145907 -26.0675014261501 -8.88925571060255 -10.6839668236708 -15.1158222113752 -21.2263877067238 -24.9862378836233 -28.7967507146259 -35.1195221042539 -41.4462206002891 -10.3957404999218 -20.3057271979914 -13.1851114939806 -10.9863881572687 -6.81260114705867 -8.34237382235369 -5.00729049330464 -8.10156347644097 -20.9152502219531 -2.9540234738873 
-2.80000000000004 1.61812037973141 -6.44646160010815 -3.40322141867067 -6.40568407977872 -11.8928384497227 -17.3860030345714 -4.03833252796084 -8.54363416793226 -13.1859802687025 -17.8517742186301 -25.8675051424938 -8.86803442338779 -10.6233561800766 -15.0158222114017 -21.2688302812327 -25.0680698145116 -28.9179720018936 -35.2801327479009 -41.6462206003155 -10.4760967544583 -20.4254728089073 -13.2260783921377 -11.127355044022 -6.91417867743223 -8.40456199634824 -5.00581853329655 -8.13948087281226 -20.9925569747038 -2.91550142671426 
-2.60000000000004 1.60638334121904 -6.48589631782355 -3.36378670095527 -6.42681463465941 -11.9534037223188 -17.4860030248828 -3.99607547397161 -8.46194239622763 -13.0648537792825 -17.6912130114947 -25.667509217643 -8.84690385884702 -10.5627908978205 -14.9158222114301 -21.3110914103995 -25.1497656613938 -29.0391025664912 -35.4406980302139 -41.8462206003439 -10.5566204287079 -20.5454312008723 -13.2671673486719 -11.2684439908393 -7.01583290653444 -8.46678150773468 -5.00465043581308 -8.17774749304419 -21.0702583126511 -2.87687294216747 
-2.40000000000004 1.59463322754164 -6.52537496616438 -3.32430805261445 -6.4478573296643 -12.0139250656645 -17.5860030165694 -3.95399453592809 -8.38038280984329 -12.9438155445573 -17.5306961284287 -25.4675136862362 -8.82586115555909 -10.5022695461917 -14.8158222114605 -21.3531768170666 -25.2313297164017 -29.1601452698399 -35.6012193819035 -42.0462206003743 -10.6372524451409 -20.6655418656462 -13.3083207167641 -11.4095973505876 -7.11750761794159 -8.52897757080138 -5.00372286583137 -8.21629857140331 -21.148288039351 -2.83814034061012 
-2.20000000000004 1.58287065580953 -6.56489547173093 -3.2847875470479 -6.46881631133992 -12.0744045529067 -17.6860030093781 -3.91208145820434 -8.29894922655299 -12.8228614557005 -17.3702215340053 -25.2675185862462 -8.80490216672461 -10.4417900517907 -14.7158222114929 -21.3950947948328 -25.3127681997345 -29.2811042587392 -35.7616988763693 -42.2462206004067 -10.717949046333 -20.7857589724047 -13.3494968123896 -11.5507734389894 -7.21916320077722 -8.59111264807008 -5.0029858837007 -8.25508209483918 -21.2265920683535 -2.79930737256493 
-2.00000000000004 1.57109634991502 -6.60445540235187 -3.24522761642695 -6.48969644382563 -12.1348446160133 -17.7860030031057 -3.87032655374955 -8.21763439147725 -12.7019866900038 -17.2097868376876 -25.0675239593077 -8.78402202800096 -10.3813499824461 -14.6158222115274 -21.4368550723835 -25.3940884079061 -29.4019843975318 -35.9221389457828 -42.4462206004411 -10.7986775894456 -20.9060474461383 -13.3906654248813 -11.6919420451743 -7.32077187634074 -8.65316139301303 -5.00239959170315 -8.29405573346258 -21.3051256375978 -2.76037864438198 
-1.80000000000004 1.55931108653022 -6.64405214852357 -3.20563087025526 -6.51050294596552 -12.1952478643249 -17.886002997589 -3.82871943019745 -8.13643052175346 -12.5811860741083 -17.0493894756205 -24.8675298510688 -8.76321552038093 -10.3209467286544 -14.515822211564 -21.4784680877332 -25.4752981694275 -29.5227909052249 -36.0825421996477 -42.6462206004777 -10.8794145435985 -21.0263811464629 -13.4318056328625 -11.8330822476022 -7.42231533259733 -8.71510810309754 -5.00193267609567 -8.3331855640268 -21.3838522143337 -2.72135924385304 
-1.60000000000004 1.54751565515471 -6.68368305764381 -3.16599996113501 -6.53124112283303 -12.2556169503127 -17.986002992697 -3.78724952719186 -8.05532970962763 -12.4604543528623 -16.8890268452541 -24.6675363115822 -8.74247733866018 -10.2605776378134 -14.4158222116028 -21.519944451291 -25.5564054421056 -29.6435290870232 -36.2429112905662 -42.8462206005164 -10.960142986584 -21.1467404985687 -13.4729031667278 -11.9741797765367 -7.52378195241124 -8.7769438137916 -5.00156030691663 -8.372444103968 -21.4627416633952 -2.68225444664485 
-1.40000000000004 1.53571083344286 -6.72334551690872 -3.12633750187011 -6.55191619993073 -12.3159544866753 -18.0860029883245 -3.74590644839946 -7.97432417157032 -12.33978635554 -16.728696388667 -24.4675433957302 -8.72180225723107 -10.2002400971194 -14.3158222116438 -21.5612946142724 -25.6374180643519 -29.7642041685344 -36.4032488313423 -43.0462206005574 -11.0408512030278 -21.2671111742774 -13.5139489239067 -12.1152255293021 -7.62516524591207 -8.83866464802714 -5.00126298526206 -8.41180924157834 -21.5417692602704 -2.64306952519184 
-1.20000000000004 1.52389737026533 -6.76303701022336 -3.08664600855547 -6.57253320936392 -12.3762629894231 -18.1860029843869 -3.70468018962056 -7.89340641947678 -12.2191771101319 -16.5683956499442 -24.2675511636927 -8.70118524390383 -10.1399315904775 -14.2158222116873 -21.6025286410573 -25.7183435844514 -29.8848211819486 -36.5635573380711 -43.2462206006009 -11.1215311323518 -21.387482596916 -13.554937359916 -12.2562139613304 -7.72646218462537 -8.90027009342618 -5.00102516244902 -8.45126291207993 -21.6209144240866 -2.60380960791496 
-1.00000000000004 1.51207597669418 -6.80275514849051 -3.04692787028831 -6.59309692925886 -12.4365448475852 -18.2860029808162 -3.66356126045549 -7.81256935204456 -12.0986219044325 -16.4081223059777 -24.067559681459 -8.68062152048418 -10.0796497287907 -14.1158222117334 -21.6436560880347 -25.7991891696959 -30.0053849054603 -36.72383919985 -43.4462206006469 -11.2021776177887 -21.50784722062 -13.5958657070857 -12.3971423048833 -7.82767238991152 -8.96176216044479 -5.00083458040762 -8.4907904683057 -21.7001601185796 -2.56447959466103 
-0.800000000000041 1.50024732090242 -6.84249768674743 -3.00718533203139 -6.61361184948597 -12.4968023060692 -18.3860029775572 -3.62254075341272 -7.73180630674487 -11.9781163208759 -16.2478741841641 -23.8675690213886 -8.66010659704679 -10.0193922670964 -14.0158222117821 -21.6846859350557 -25.8799615549739 -30.1258998289951 -36.8840966616418 -43.6462206006956 -11.2827877555278 -21.6281998966161 -13.636733306568 -12.5380099010577 -7.92879744782864 -9.02314468010537 -5.00068167279832 -8.53038009895332 -21.7794922874841 -2.52508410073302 
-0.600000000000041 1.48841202530457 -6.88226253377317 -2.96742048500565 -6.63408215244269 -12.5570374560517 -18.4860029745654 -3.58161038295486 -7.65111108926126 -11.8576562563665 -16.0876492726291 -23.6675792628278 -8.63963629114973 -9.95915711417355 -13.9158222118336 -21.7256265470051 -25.9606670139491 -30.246370134996 -37.0443318146684 -43.846220600748 -11.3633599434669 -21.7485369315809 -13.6775406474813 -12.6788172389278 -8.02983993867299 -9.08442232392399 -5.00055864320217 -8.5700219163829 -21.8588989519394 -2.48562741513463 
-0.400000000000041 1.47657066731335 -6.92204774954618 -2.92763526923264 -6.65451171813538 -12.6172522375174 -18.5860029718041 -3.54076247600618 -7.57047796653958 -11.7372379178718 -15.9274457183613 -23.4675904927871 -8.61920672275049 -9.89894233000131 -13.8158222118883 -21.7664856839671 -26.041311366684 -30.366799703504 -37.2045465989493 -44.046220600802 -11.4438939312776 -21.8688561351646 -13.718289419519 -12.8195660081495 -8.13080349212167 -9.14560066159928 -5.00045950823647 -8.60970799719021 -21.9383702485197 -2.44611349041054 
-0.200000000000041 1.46472377977261 -6.96185154378977 -2.88783147498906 -6.6749041270879 -12.6774484407135 -18.6860029692437 -3.49998996686844 -7.48990166315825 -11.6168578202469 -15.7672618264929 -23.267602806675 -8.59881431129573 -9.83874612430296 -13.7158222119464 -21.8072705070515 -26.1218999840121 -30.4871921150756 -37.3647428047646 -44.2462206008608 -11.5243900694201 -21.9891560675507 -13.7589817634179 -12.9602583494301 -8.23169203915864 -9.20668541439305 -5.0003793429396 -8.64943162613692 -22.01789767171 -2.40654592776178 
-4.1133763062362e-14 1.45287185368579 -7.00167226680478 -2.84801075197404 -6.6952626786741 -12.7376277153147 -18.78600296686 -3.45928636137352 -7.40937733464831 -11.496512768722 -15.6070960519529 -23.06761630912 -8.57845575738741 -9.77856684737963 -13.615822212008 -21.8479876150523 -26.2024378150279 -30.6075506691064 -37.5249220818104 -44.4462206009216 -11.6048495594716 -22.1094362806172 -13.7996205304544 -13.1008971140211 -8.33251008073464 -9.26768273295364 -5.00031450441945 -8.68918751063179 -22.0974742792199 -2.36692798301576 
